DS_t,agent,day
0,H38,1
0.012993762993762994,H27,1
0,big_mid,1
0.02442827442827443,H87,1
0,H98,1
0,H18,1
0.016112266112266113,H62,1
0,H63,1
0,H28,1
0.035343035343035345,H22,1
0,H48,1
0.012993762993762994,H52,1
0.02079002079002079,H7,1
0,H53,1
0,H3,1
0,H73,1
0.091995841995842,H82,1
0.13825363825363826,H47,1
0,big_short,1
0,H8,1
0.012993762993762994,H42,1
0,H68,1
0.09615384615384616,H77,1
0,H33,1
0,H88,1
0,H78,1
0.02494802494802495,H57,1
0.013513513513513514,H72,1
0,H93,1
0,H13,1
0,H58,1
0.013513513513513514,H2,1
0.012993762993762994,H17,1
0,big_long,1
0.014553014553014554,H97,1
0.02027027027027027,H92,1
0,H43,1
0.07796257796257797,H12,1
0.04054054054054054,H67,1
0,H83,1
0.014033264033264034,H37,1
0.30561330561330563,H32,1
0,H23,1
0,H66,3
0,big_mid,3
0.006715014773032501,H65,3
0,H86,3
0.016921837228041903,H55,3
0.34676336287939835,H85,3
0,H16,3
0,H11,3
0.006715014773032501,H5,3
0.0985764168681171,H45,3
0,H1,3
0,H81,3
0,H31,3
0,H41,3
0,H36,3
0.1471931238248724,H30,3
0.029546065001343002,H40,3
0,H46,3
0.006715014773032501,H10,3
0.032769272092398605,H70,3
0,H6,3
0.046467902229384905,H90,3
0,H56,3
0.0174590384098845,H50,3
0,H26,3
0,H71,3
0,H51,3
0,H61,3
0,H21,3
0,big_short,3
0.012624227773301102,H80,3
0.016921837228041903,H15,3
0.05506312113886651,H60,3
0.032500671501477306,H25,3
0,big_long,3
0.011281224818694601,H35,3
0.006715014773032501,H75,3
0.06876175127585281,H20,3
0,H91,3
0,H96,3
0,H76,3
0.0335750738651625,H95,3
0.006715014773032501,H100,3
0.05336426914153132,H38,5
0,big_mid,5
0.06635730858468677,H98,5
0.01160092807424594,H18,5
0,H49,5
0.24037122969837588,H63,5
0,H79,5
0,H14,5
0.01160092807424594,H28,5
0,H19,5
0.13178654292343386,H48,5
0,H9,5
0,H34,5
0.04361948955916473,H53,5
0.01160092807424594,H3,5
0,H44,5
0.01160092807424594,H73,5
0,H99,5
0,H64,5
0,H4,5
0,H74,5
0,H69,5
0,H54,5
0,H39,5
0,big_short,5
0.062180974477958235,H8,5
0.03248259860788863,H68,5
0,H24,5
0.01577726218097448,H33,5
0.012993039443155453,H88,5
0,H59,5
0.051508120649651976,H78,5
0.01345707656612529,H93,5
0.01160092807424594,H13,5
0.019025522041763342,H58,5
0,H29,5
0,H94,5
0,H84,5
0,big_long,5
0.014849187935034803,H43,5
0.1726218097447796,H83,5
0,H89,5
0.01160092807424594,H23,5
0.01582471089470481,H66,7
0,H27,7
0,big_mid,7
0.015216068167985392,H86,7
0,H87,7
0.01582471089470481,H16,7
0.07973219720024345,H11,7
0.038953134510042606,H1,7
0.17528910529519173,H81,7
0,H62,7
0.07608034083992696,H31,7
0.015216068167985392,H41,7
0.01582471089470481,H36,7
0,H22,7
0,H52,7
0,H7,7
0.015216068167985392,H46,7
0.02251978088861838,H6,7
0.01582471089470481,H56,7
0.015216068167985392,H26,7
0.015216068167985392,H71,7
0,H82,7
0.06755934266585514,H51,7
0.28423615337796715,H61,7
0.015216068167985392,H21,7
0,H47,7
0,big_short,7
0,H42,7
0,H77,7
0,H57,7
0,H72,7
0,H12,7
0,H2,7
0,H17,7
0,big_long,7
0,H97,7
0,H92,7
0.015216068167985392,H91,7
0.04625684723067559,H96,7
0,H67,7
0.03956177723676202,H76,7
0,H37,7
0,H32,7
0,big_mid,9
0,H65,9
0,H55,9
0,H85,9
0,H5,9
0,H45,9
0.004713560551124003,H49,9
0.005982596084118927,H79,9
0.048404641044234954,H14,9
0,H95,9
0.0901015228426396,H19,9
0,H30,9
0,H40,9
0.007614213197969543,H9,9
0.01831036983321247,H34,9
0.0045322697606961565,H44,9
0,H10,9
0,H70,9
0,H90,9
0.26432197244379985,H99,9
0,H50,9
0.08701957940536621,H64,9
0.14267585206671501,H4,9
0.13361131254532269,H74,9
0.009427121102248005,H69,9
0.006345177664974619,H54,9
0.0674401740391588,H39,9
0,big_short,9
0.015409717186366932,H24,9
0,H80,9
0.0045322697606961565,H59,9
0,H15,9
0,H60,9
0.025018129079042786,H29,9
0.05547498187092096,H94,9
0,H25,9
0.0045322697606961565,H84,9
0,big_long,9
0,H35,9
0,H75,9
0.0045322697606961565,H89,9
0,H20,9
0,H100,9
