run_id,regime,day,total_face_value,face_bucket_short,face_bucket_mid,face_bucket_long,total_cash,debt_to_money
balanced_active_99122f4db16c,active,0,200,80,40,80,40875.00000000000000000000001,0.004892966360856269113149847094
balanced_active_99122f4db16c,active,1,160,40,80,40,40875.20000000000000000000001,0.003914353935882882530238384154
balanced_active_99122f4db16c,active,2,120,0,120,0,40875.20000000000000000000001,0.002935765451912161897678788115
balanced_active_99122f4db16c,active,3,120,0,120,0,40875.20000000000000000000001,0.002935765451912161897678788115
balanced_active_99122f4db16c,active,4,120,0,120,0,40875.20000000000000000000001,0.002935765451912161897678788115
balanced_active_99122f4db16c,active,5,120,40,80,0,40875.20000000000000000000001,0.002935765451912161897678788115
balanced_active_99122f4db16c,active,6,120,80,40,0,40875.20000000000000000000001,0.002935765451912161897678788115
balanced_active_99122f4db16c,active,7,120,120,0,0,40875.20000000000000000000001,0.002935765451912161897678788115
balanced_active_99122f4db16c,active,8,80,80,0,0,40875.20000000000000000000001,0.001957176967941441265119192077
balanced_active_99122f4db16c,active,9,40,40,0,0,40875.20000000000000000000001,0.0009785884839707206325595960384
balanced_active_99122f4db16c,active,10,0,0,0,0,40875.20000000000000000000001,0E+23
