run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_33aea155f12f,active,H1,PAY_f6d6a3340c19,1,0,repaid,0,0,0,no_trade
