DS_t,agent,day
0,H38,1
0.05401372724559833,H27,1
0,big_mid,1
0.0408833184124142,H87,1
0,H98,1
0,H18,1
0.019098776484631454,H62,1
0,H63,1
0,H28,1
0.028051327961802448,H22,1
0,H48,1
0.03282602208296031,H52,1
0.07281408534765742,H7,1
0,H53,1
0,H3,1
0,H73,1
0.054312145628170695,H82,1
0.03312444046553268,H47,1
0,big_short,1
0,H8,1
0.11757684273351239,H42,1
0,H68,1
0.00925096985974336,H77,1
0,H33,1
0,H88,1
0,H78,1
0.0408833184124142,H57,1
0.049239033124440466,H72,1
0,H93,1
0,H13,1
0,H58,1
0.023873470605789315,H2,1
0.08057296329453895,H17,1
0,big_long,1
0.047448522829006266,H97,1
0.0417785735601313,H92,1
0,H43,1
0.01014622500746046,H12,1
0.056699492688749624,H67,1
0,H83,1
0.1539838854073411,H37,1
0.033422858848105044,H32,1
0,H23,1
0,H66,3
0,big_mid,3
0.07792653621695846,H65,3
0,H86,3
0.09646412633024373,H55,3
0.06762787504291108,H85,3
0,H16,3
0,H11,3
0.09097150703741846,H5,3
0.018537590113285273,H45,3
0,H1,3
0,H81,3
0,H31,3
0,H41,3
0,H36,3
0.04153793340199107,H30,3
0.03226913834534844,H40,3
0,H46,3
0.024030209406110538,H10,3
0.05217988328184003,H70,3
0,H6,3
0.05115001716443529,H90,3
0,H56,3
0.03913491246138002,H50,3
0,H26,3
0,H71,3
0,H51,3
0,H61,3
0,H21,3
0,big_short,3
0.03570202540336423,H80,3
0.08513559903879163,H15,3
0.030895983522142123,H60,3
0.012358393408856848,H25,3
0,big_long,3
0.07723995880535531,H35,3
0.036731891520768965,H75,3
0.023000343288705802,H20,3
0,H91,3
0,H96,3
0,H76,3
0.04359766563680055,H95,3
0.06350841057329214,H100,3
0.0443609022556391,H38,5
0,big_mid,5
0.07218045112781955,H98,5
0.0924812030075188,H18,5
0,H49,5
0.039097744360902256,H63,5
0,H79,5
0,H14,5
0.07406015037593985,H28,5
0,H19,5
0.015789473684210527,H48,5
0,H9,5
0,H34,5
0.081203007518797,H53,5
0.062406015037593986,H3,5
0,H44,5
0.016165413533834588,H73,5
0,H99,5
0,H64,5
0,H4,5
0,H74,5
0,H69,5
0,H54,5
0,H39,5
0,big_short,5
0.02443609022556391,H8,5
0.02142857142857143,H68,5
0,H24,5
0.011654135338345865,H33,5
0.03045112781954887,H88,5
0,H59,5
0.021052631578947368,H78,5
0.07180451127819548,H93,5
0.04849624060150376,H13,5
0.11090225563909774,H58,5
0,H29,5
0,H94,5
0,H84,5
0,big_long,5
0.02518796992481203,H43,5
0.09323308270676692,H83,5
0,H89,5
0.04360902255639098,H23,5
0.04883879781420765,H66,7
0,H27,7
0,big_mid,7
0.05806010928961749,H86,7
0,H87,7
0.04781420765027322,H16,7
0.07581967213114754,H11,7
0.08469945355191257,H1,7
0.09050546448087432,H81,7
0,H62,7
0.03859289617486339,H31,7
0.050887978142076504,H41,7
0.018101092896174863,H36,7
0,H22,7
0,H52,7
0,H7,7
0.025956284153005466,H46,7
0.04815573770491803,H6,7
0.06181693989071038,H56,7
0.011953551912568305,H26,7
0.04952185792349727,H71,7
0,H82,7
0.03312841530054645,H51,7
0.04918032786885246,H61,7
0.06454918032786885,H21,7
0,H47,7
0,big_short,7
0,H42,7
0,H77,7
0,H57,7
0,H72,7
0,H12,7
0,H2,7
0,H17,7
0,big_long,7
0,H97,7
0,H92,7
0.0430327868852459,H91,7
0.060792349726775954,H96,7
0,H67,7
0.03859289617486339,H76,7
0,H37,7
0,H32,7
0,big_mid,9
0,H65,9
0,H55,9
0,H85,9
0,H5,9
0,H45,9
0.03712072304712718,H49,9
0.07101355713363461,H79,9
0.020335700451904453,H14,9
0,H95,9
0.07585539057456424,H19,9
0,H30,9
0,H40,9
0.014848289218850872,H9,9
0.06003873466752744,H34,9
0.04422207876049064,H44,9
0,H10,9
0,H70,9
0,H90,9
0.026791478373143964,H99,9
0,H50,9
0.07295029051000645,H64,9
0.06003873466752744,H4,9
0.028728211749515817,H74,9
0.06488056810845706,H69,9
0.03744351194318916,H54,9
0.0842479018721756,H39,9
0,big_short,9
0.047449967721110396,H24,9
0,H80,9
0.03324725629438347,H59,9
0,H15,9
0,H60,9
0.051000645577792124,H29,9
0.0829567462879277,H94,9
0,H25,9
0.05551969012265978,H84,9
0,big_long,9
0,H35,9
0,H75,9
0.03131052291801162,H89,9
0,H20,9
0,H100,9
