agent_id,agent_kind,agent_name,amount,assets_cash,item_name,item_type,liabilities_cash,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,10336.0,-10336.0,0,10336.0,0.0,0.0
H1,,,,79.0,,,,79.0,79.0,0,0.0,0.0
H2,,,,36,,,,36,36,0,0.0,0.0
H3,,,,92.0,,,,92.0,92.0,0,0.0,0.0
H4,,,,26.0,,,,26.0,26.0,0,0.0,0.0
H5,,,,35.0,,,,35.0,35.0,0,0.0,0.0
H6,,,,,,,,0,0,0,0.0,0.0
H7,,,,114.0,,,,114.0,114.0,0,0.0,0.0
H8,,,,10.0,,,,10.0,10.0,0,0.0,0.0
H9,,,,126.0,,,,126.0,126.0,0,0.0,0.0
H10,,,,42.0,,,,42.0,42.0,0,0.0,0.0
H11,,,,18,,,,18,18,0,0.0,0.0
H12,,,,50.0,,,,50.0,50.0,0,0.0,0.0
H13,,,,,,,,0,0,0,0.0,0.0
H14,,,,133.0,,,,133.0,133.0,0,0.0,0.0
H15,,,,49.0,,,,49.0,49.0,0,0.0,0.0
H16,,,,93.0,,,,93.0,93.0,0,0.0,0.0
H17,,,,47.0,,,,47.0,47.0,0,0.0,0.0
H18,,,,70.0,,,,70.0,70.0,0,0.0,0.0
H19,,,,37.0,,,,37.0,37.0,0,0.0,0.0
H20,,,,17,,,,17,17,0,0.0,0.0
H21,,,,50.0,,,,50.0,50.0,0,0.0,0.0
H22,,,,50.0,,,,50.0,50.0,0,0.0,0.0
H23,,,,92.0,,,,92.0,92.0,0,0.0,0.0
H24,,,,,,,,0,0,0,0.0,0.0
H25,,,,106.0,,,,106.0,106.0,0,0.0,0.0
H26,,,,177.0,,,,177.0,177.0,0,0.0,0.0
H27,,,,,,,,0,0,0,0.0,0.0
H28,,,,214.0,,,,214.0,214.0,0,0.0,0.0
H29,,,,71.0,,,,71.0,71.0,0,0.0,0.0
H30,,,,96.0,,,,96.0,96.0,0,0.0,0.0
H31,,,,43.0,,,,43.0,43.0,0,0.0,0.0
H32,,,,59.0,,,,59.0,59.0,0,0.0,0.0
H33,,,,47.0,,,,47.0,47.0,0,0.0,0.0
H34,,,,,,,,0,0,0,0.0,0.0
H35,,,,66.0,,,,66.0,66.0,0,0.0,0.0
H36,,,,,,,,0,0,0,0.0,0.0
H37,,,,,,,,0,0,0,0.0,0.0
H38,,,,410.0,,,,410.0,410.0,0,0.0,0.0
H39,,,,122.0,,,,122.0,122.0,0,0.0,0.0
H40,,,,55.0,,,,55.0,55.0,0,0.0,0.0
H41,,,,,,,,0,0,0,0.0,0.0
H42,,,,68.0,,,,68.0,68.0,0,0.0,0.0
H43,,,,61.0,,,,61.0,61.0,0,0.0,0.0
H44,,,,,,,,0,0,0,0.0,0.0
H45,,,,130.0,,,,130.0,130.0,0,0.0,0.0
H46,,,,,,,,0,0,0,0.0,0.0
H47,,,,119.0,,,,119.0,119.0,0,0.0,0.0
H48,,,,,,,,0,0,0,0.0,0.0
H49,,,,61.0,,,,61.0,61.0,0,0.0,0.0
H50,,,,39,,,,39,39,0,0.0,0.0
H51,,,,373.0,,,,373.0,373.0,0,0.0,0.0
H52,,,,57.0,,,,57.0,57.0,0,0.0,0.0
H53,,,,,,,,0,0,0,0.0,0.0
H54,,,,134.0,,,,134.0,134.0,0,0.0,0.0
H55,,,,,,,,0,0,0,0.0,0.0
H56,,,,81.0,,,,81.0,81.0,0,0.0,0.0
H57,,,,206.0,,,,206.0,206.0,0,0.0,0.0
H58,,,,42.0,,,,42.0,42.0,0,0.0,0.0
H59,,,,15.0,,,,15.0,15.0,0,0.0,0.0
H60,,,,52.0,,,,52.0,52.0,0,0.0,0.0
H61,,,,,,,,0,0,0,0.0,0.0
H62,,,,138.0,,,,138.0,138.0,0,0.0,0.0
H63,,,,,,,,0,0,0,0.0,0.0
H64,,,,327.0,,,,327.0,327.0,0,0.0,0.0
H65,,,,132.0,,,,132.0,132.0,0,0.0,0.0
H66,,,,122.0,,,,122.0,122.0,0,0.0,0.0
H67,,,,,,,,0,0,0,0.0,0.0
H68,,,,98.0,,,,98.0,98.0,0,0.0,0.0
H69,,,,,,,,0,0,0,0.0,0.0
H70,,,,199.0,,,,199.0,199.0,0,0.0,0.0
H71,,,,34,,,,34,34,0,0.0,0.0
H72,,,,79.0,,,,79.0,79.0,0,0.0,0.0
H73,,,,14.0,,,,14.0,14.0,0,0.0,0.0
H74,,,,93.0,,,,93.0,93.0,0,0.0,0.0
H75,,,,35.0,,,,35.0,35.0,0,0.0,0.0
H76,,,,,,,,0,0,0,0.0,0.0
H77,,,,,,,,0,0,0,0.0,0.0
H78,,,,402.0,,,,402.0,402.0,0,0.0,0.0
H79,,,,,,,,0,0,0,0.0,0.0
H80,,,,118.0,,,,118.0,118.0,0,0.0,0.0
H81,,,,8.0,,,,8.0,8.0,0,0.0,0.0
H82,,,,42,,,,42,42,0,0.0,0.0
H83,,,,75.0,,,,75.0,75.0,0,0.0,0.0
H84,,,,71.0,,,,71.0,71.0,0,0.0,0.0
H85,,,,,,,,0,0,0,0.0,0.0
H86,,,,,,,,0,0,0,0.0,0.0
H87,,,,200.0,,,,200.0,200.0,0,0.0,0.0
H88,,,,27.0,,,,27.0,27.0,0,0.0,0.0
H89,,,,,,,,0,0,0,0.0,0.0
H90,,,,72.0,,,,72.0,72.0,0,0.0,0.0
H91,,,,120.0,,,,120.0,120.0,0,0.0,0.0
H92,,,,64.0,,,,64.0,64.0,0,0.0,0.0
H93,,,,,,,,0,0,0,0.0,0.0
H94,,,,237.0,,,,237.0,237.0,0,0.0,0.0
H95,,,,75.0,,,,75.0,75.0,0,0.0,0.0
H96,,,,134.0,,,,134.0,134.0,0,0.0,0.0
H97,,,,126.0,,,,126.0,126.0,0,0.0,0.0
H98,,,,,,,,0,0,0,0.0,0.0
H99,,,,285.0,,,,285.0,285.0,0,0.0,0.0
H100,,,,78.0,,,,78.0,78.0,0,0.0,0.0
dealer_short,,,,2761.0,,,,2761.0,2761.0,0,0.0,0.0
vbt_short,,,,,,,,0,0,0,0.0,0.0
