G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.12442646763350582,9345,1102,0,1102,0,1,1,0,10,10,,0,
0,0.13267994567677682,9345,940,107,940,0,2,0.8861702127659574,107,10,10,,0.11382978723404255,1
0,0.1089088220164609,9345,864,456,864,0,3,0.4722222222222222,456,10,10,,0.5277777777777778,1
0,0.1037027840002671,9345,979,336,979,0,4,0.6567926455566905,336,10,10,,0.3432073544433095,1
0,0.11069243700126273,9345,1069,687,1069,0,5,0.35734331150608045,687,10,10,,0.6426566884939195,1
0,0.11459151740867647,9345,1131,802,1131,0,6,0.29089301503094606,802,10,10,,0.7091069849690539,1
0,0.1264782004881744,9345,872,599,872,0,7,0.3130733944954128,599,10,10,,0.6869266055045872,1
0,0.10597151245571242,9345,1204,549,1204,0,8,0.5440199335548173,549,10,10,,0.45598006644518274,1
0,0.1142066093534763,9345,938,596,938,0,9,0.3646055437100213,596,10,10,,0.6353944562899787,1
0,0.1254726643598616,9345,850,181,850,0,10,0.7870588235294118,181,10,10,,0.21294117647058824,1
