run_id,regime,day,total_face_value,face_bucket_short,face_bucket_mid,face_bucket_long,total_cash,debt_to_money
balanced_active_f8acc03eec2f,active,0,200,80,120,0,40312.50000000000000000000001,0.004961240310077519379844961239
balanced_active_f8acc03eec2f,active,1,160,80,80,0,39896.70000000000000000000001,0.004010356746297312810332684156
balanced_active_f8acc03eec2f,active,2,120,80,40,0,39896.70000000000000000000001,0.003007767559722984607749513117
balanced_active_f8acc03eec2f,active,3,120,80,40,0,39896.70000000000000000000001,0.003007767559722984607749513117
balanced_active_f8acc03eec2f,active,4,80,40,40,0,39896.70000000000000000000001,0.002005178373148656405166342078
balanced_active_f8acc03eec2f,active,5,40,40,0,0,39896.70000000000000000000001,0.001002589186574328202583171039
balanced_active_f8acc03eec2f,active,6,40,40,0,0,39896.70000000000000000000001,0.001002589186574328202583171039
balanced_active_f8acc03eec2f,active,7,40,40,0,0,39896.70000000000000000000001,0.001002589186574328202583171039
balanced_active_f8acc03eec2f,active,8,0,0,0,0,39896.70000000000000000000001,0E+23
balanced_active_f8acc03eec2f,active,9,0,0,0,0,39896.70000000000000000000001,0E+23
balanced_active_f8acc03eec2f,active,10,0,0,0,0,39896.70000000000000000000001,0E+23
