kappa,concentration,mu,monotonicity,seed,face_value,outside_mid_ratio,big_entity_share,delta_passive,delta_active,trading_effect,trading_relief_ratio,phi_passive,phi_active,passive_run_id,passive_status,active_run_id,active_status,dealer_total_pnl,dealer_total_return,total_trades
0.25,1,0,0,52,20,0.75,0.25,0.06671079729332156516622536040,0.06671079729332156516622536040,0E-29,0,0.9332892027066784348337746396,0.9332892027066784348337746396,balanced_passive_3ebe754ded1a,completed,balanced_active_bffb098f1f51,completed,0.0,0.0,4
0.25,1,0.25,0,53,20,0.75,0.25,0.08428865373309817754262198707,0.1194885361552028218694885362,-0.03519988242210464432686654913,-0.4176111595466434176111595471,0.9157113462669018224573780129,0.8805114638447971781305114638,balanced_passive_f47b054243b3,completed,balanced_active_a4ba4b4e4b34,completed,7.358078704680853,0.0,14
0.25,1,0.5,0,54,20,0.75,0.25,0.1050077211559673505404809177,0.09824251783219354364291492021,0.00676520332377380689756599749,0.06442577030812324929971988787,0.8949922788440326494595190823,0.9017574821678064563570850798,balanced_passive_4d205cf0a043,completed,balanced_active_765a226a118a,completed,7.358078704680853,0.0,13
0.25,1,0.75,0,55,20,0.75,0.25,0.07451816978078564072384875680,0.06451375606885390613505958512,0.01000441371193173458878917168,0.1342546890424481737413622901,0.9254818302192143592761512432,0.9354862439311460938649404149,balanced_passive_22ec670cd3d1,completed,balanced_active_05f8f458f989,completed,8.412308542022913,0.0,15
0.25,1,1,0,56,20,0.75,0.25,0.1291626847019039917665220907,0.07241049768433433801367345439,0.05675218701756965375284863631,0.4393853158793397837222538417,0.8708373152980960082334779093,0.9275895023156656619863265456,balanced_passive_2b0d6e0f77c1,completed,balanced_active_cc98919fcea0,completed,8.412308542022913,0.0,15
0.25,2,0,0,57,20,0.75,0.25,0,0,0,0,1,1,balanced_passive_df452af8b466,completed,balanced_active_d10aac1fe954,completed,0.0,0.0,2
0.25,2,0.25,0,58,20,0.75,0.25,0.003012269487914187054588200712,0.003012269487914187054588200712,0E-30,0,0.9969877305120858129454117993,0.9969877305120858129454117993,balanced_passive_0bcd06a8caf7,completed,balanced_active_d64d97e3124f,completed,7.358078704680853,0.0,10
0.25,2,0.5,0,59,20,0.75,0.25,0.05629139072847682119205298014,0.05629139072847682119205298014,0E-29,0,0.9437086092715231788079470199,0.9437086092715231788079470199,balanced_passive_1788d7730fa7,completed,balanced_active_7e612c0eb3be,completed,7.358078704680853,0.0,11
0.25,2,0.75,0,60,20,0.75,0.25,0.01273369645223023700868541145,0,0.01273369645223023700868541145,1,0.9872663035477697629913145885,1,balanced_passive_1d7e96d8b069,completed,balanced_active_b7b4501449e8,completed,8.412308542022913,0.0,12
0.25,2,1,0,61,20,0.75,0.25,0.04999264813997941479194236142,0.01279223643581826202029113366,0.03720041170416115277165122776,0.7441176470588235294117647058,0.9500073518600205852080576386,0.9872077635641817379797088663,balanced_passive_e4830e67b2c3,completed,balanced_active_a68ca89ddd9b,completed,8.412308542022913,0.0,12
0.25,5,0,0,62,20,0.75,0.25,0,0,0,0,1,1,balanced_passive_d0c090cb08c7,completed,balanced_active_0a267458df06,completed,0.0,0.0,0
0.25,5,0.25,0,63,20,0.75,0.25,0,0,0,0,1,1,balanced_passive_c6d8231d23fa,completed,balanced_active_b6be15f12385,completed,7.358078704680853,0.0,8
0.25,5,0.5,0,64,20,0.75,0.25,0,0,0,0,1,1,balanced_passive_b302279760ea,completed,balanced_active_75733181f203,completed,7.358078704680853,0.0,8
0.25,5,0.75,0,65,20,0.75,0.25,0,0,0,0,1,1,balanced_passive_e7c1479a1219,completed,balanced_active_a518f2f73f13,completed,8.412308542022913,0.0,9
0.25,5,1,0,66,20,0.75,0.25,0,0,0,0,1,1,balanced_passive_82772fa3d386,completed,balanced_active_710300cdb27f,completed,8.412308542022913,0.0,9
0.5,0.2,0,0,67,20,0.75,0.25,0.6378956623681125439624853458,0.6378956623681125439624853458,0E-28,0,0.3621043376318874560375146542,0.3621043376318874560375146542,balanced_passive_a2bc4db7f473,completed,balanced_active_17f2d250300e,completed,0.0,0.0,11
0.5,0.2,0.25,0,68,20,0.75,0.25,0.6954608784923370242722006306,0.6915743931949842340690767764,0.0038864852973527902031238542,0.005588359342049768030366933755,0.3045391215076629757277993694,0.3084256068050157659309232236,balanced_passive_2bccbddc4fc2,completed,balanced_active_a05766a98521,completed,6.523693726294345,0.0,24
0.5,0.2,0.5,0,69,20,0.75,0.25,0.6570695970695970695970695971,0.9282051282051282051282051282,-0.2711355311355311355311355311,-0.4126435500055747574980488348,0.3429304029304029304029304029,0.07179487179487179487179487178,balanced_passive_b8c1016f9f6e,completed,balanced_active_328de65177b6,completed,300.0,0.0,13
0.5,0.2,0.75,0,70,20,0.75,0.25,0.6713081714913887871015023818,0.6604617075851960425064126053,0.0108464639061927445950897765,0.01615720524017467248908296947,0.3286918285086112128984976182,0.3395382924148039574935873947,balanced_passive_61dcd36427f6,completed,balanced_active_e12491bd0552,completed,8.495807072811592,0.0,25
0.5,0.2,1,0,71,20,0.75,0.25,0.7181798197406023301824576830,0.6641752766175716274639114824,0.0540045431230307027185462006,0.07519640852974186307519640849,0.2818201802593976698175423170,0.3358247233824283725360885176,balanced_passive_e795184e08b9,completed,balanced_active_67b24920c316,completed,8.489228689438916,0.0,25
0.5,0.5,0,0,72,20,0.75,0.25,0.4229836041467539151532975517,0.4169546356885523123299757371,0.0060289684582016028233218146,0.01425343299148270467582131068,0.5770163958532460848467024483,0.5830453643114476876700242629,balanced_passive_89124d953036,completed,balanced_active_c495392e3386,completed,0.0,0.0,11
0.5,0.5,0.25,0,73,20,0.75,0.25,0.5019832525341560158660202732,0.4665785221095930659615102101,0.0354047304245629499045100631,0.07052970441908106526192566566,0.4980167474658439841339797268,0.5334214778904069340384897899,balanced_passive_cac5de9e94e3,completed,balanced_active_a98930b31be1,completed,6.487299483901632,0.0,23
0.5,0.5,0.5,0,74,20,0.75,0.25,0.4247833112971940649331570442,0.3868076979579844277949169972,0.0379756133392096371382400470,0.08939996541587411378177416564,0.5752166887028059350668429558,0.6131923020420155722050830028,balanced_passive_ce06eeba33d1,completed,balanced_active_fdb224ee63ff,completed,6.483103331217107,0.0,22
0.5,0.5,0.75,0,75,20,0.75,0.25,0.5264433671220802115469369766,0.4739239018657264580578815925,0.0525194652563537534890553841,0.09976280173015208594949072125,0.4735566328779197884530630234,0.5260760981342735419421184075,balanced_passive_a810365f32df,completed,balanced_active_843d1a85058c,completed,8.427117453064984,0.0,26
0.5,0.5,1,0,76,20,0.75,0.25,0.3892563198118753674309229865,0.3190035273368606701940035273,0.0702527924750146972369194592,0.1804795167075703228242401361,0.6107436801881246325690770135,0.6809964726631393298059964727,balanced_passive_04734840cb90,completed,balanced_active_7311d2d91f17,completed,8.412308542022913,0.0,27
0.5,1,0,0,77,20,0.75,0.25,0.2557729077805559641123694661,0.2557729077805559641123694661,0E-28,0,0.7442270922194440358876305339,0.7442270922194440358876305339,balanced_passive_caffcfdd2ed7,completed,balanced_active_7c364a793ec2,completed,0.0,0.0,11
0.5,1,0.25,0,78,20,0.75,0.25,0.4014555612732485481143865324,0.4082922884657796074395353966,-0.0068367271925310593251488642,-0.01702984801318439846182017940,0.5985444387267514518856134676,0.5917077115342203925604646034,balanced_passive_c0724f198bd6,completed,balanced_active_a573b2d5bd81,completed,6.483103331217107,0.0,24
0.5,1,0.5,0,79,20,0.75,0.25,0.4494415049970605526161081717,0.3816872427983539094650205761,0.0677542621987066431510875956,0.1507521255722694571615434926,0.5505584950029394473838918283,0.6183127572016460905349794239,balanced_passive_858042bc6bce,completed,balanced_active_0f69dca06575,completed,7.358078704680853,0.0,22
0.5,1,0.75,0,80,20,0.75,0.25,0.4279093717816683831101956746,0.3646461674268059437987347359,0.0632632043548624393114609387,0.1478425305140106584149905451,0.5720906282183316168898043254,0.6353538325731940562012652641,balanced_passive_aa51fc86cec0,completed,balanced_active_10abd6ddcdb1,completed,8.412308542022913,0.0,27
0.5,1,1,0,81,20,0.75,0.25,0.3679800058806233460746839165,0.2142017053807703616583357836,0.1537783004998529844163481329,0.4178985217738713543747502996,0.6320199941193766539253160835,0.7857982946192296383416642164,balanced_passive_da93138f5017,completed,balanced_active_1ac2f1b8f8e6,completed,8.412308542022913,0.0,26
0.5,2,0,0,82,20,0.75,0.25,0.06010286554004408523144746510,0.06480529022777369581190301250,-0.00470242468772961058045554740,-0.07823960880195599022004889989,0.9398971344599559147685525349,0.9351947097722263041880969875,balanced_passive_0e64163cd83c,completed,balanced_active_a13b6db50945,completed,0.0,0.0,11
0.5,2,0.25,0,83,20,0.75,0.25,0.1643482740855229263266357548,0.1206300139839552513431957018,0.0437182601015676749834400530,0.2660098522167487684729064039,0.8356517259144770736733642452,0.8793699860160447486568042982,balanced_passive_bd7c6aa57e63,completed,balanced_active_4dc055485a1c,completed,6.483103331217107,0.0,21
0.5,2,0.5,0,84,20,0.75,0.25,0.1066598059394295795354307557,0.07777124375183769479564833872,0.02888856218759188473978241698,0.2708476912474155754651964166,0.8933401940605704204645692443,0.9222287562481623052043516613,balanced_passive_1d8eb7d8c189,completed,balanced_active_57eb823519ed,completed,6.483103331217107,0.0,21
0.5,2,0.75,0,85,20,0.75,0.25,0.1756269765389424137677428845,0.1351033316172685151136280062,0.0405236449216738986541148783,0.2307370184254606365159128979,0.8243730234610575862322571155,0.8648966683827314848863719938,balanced_passive_e9dcf67f0ab8,completed,balanced_active_7a079044a208,completed,8.412308542022913,0.0,22
0.5,2,1,0,86,20,0.75,0.25,0.2067597354886113152094048494,0.1300514327700220426157237325,0.0767083027185892725936811169,0.3710021321961620469083155653,0.7932402645113886847905951506,0.8699485672299779573842762675,balanced_passive_eefbe4393340,completed,balanced_active_ff856d6468ea,completed,8.412308542022913,0.0,21
0.5,5,0,0,87,20,0.75,0.25,0.0027205882352941176470588235,0.0027205882352941176470588235,0E-28,0,0.9972794117647058823529411765,0.9972794117647058823529411765,balanced_passive_5de9a2695a38,completed,balanced_active_16732c771fa7,completed,0.0,0.0,6
0.5,5,0.25,0,88,20,0.75,0.25,0.02741639103270856302829841969,0.04211686879823594266813671445,-0.01470047776552737963983829476,-0.5361930294906166219839142098,0.9725836089672914369717015803,0.9578831312017640573318632856,balanced_passive_bbf37c14bd57,completed,balanced_active_6461c8aee101,completed,7.358078704680853,0.0,15
0.5,5,0.5,0,89,20,0.75,0.25,0.01301757740678090755313672135,0.01581231153931014194307567846,-0.00279473413252923438993895711,-0.2146892655367231638418079084,0.9869824225932190924468632787,0.9841876884606898580569243215,balanced_passive_9654b0633cc3,completed,balanced_active_49476462858e,completed,6.483103331217107,0.0,13
0.5,5,0.75,0,90,20,0.75,0.25,0.02691968225948808473080317740,0.006840247131509267431597528684,0.02007943512797881729920564872,0.7459016393442622950819672132,0.9730803177405119152691968226,0.9931597528684907325684024713,balanced_passive_270ab672cf33,completed,balanced_active_e0cd8f4d0f56,completed,8.412308542022913,0.0,12
0.5,5,1,0,91,20,0.75,0.25,0.03894767783656672545561434449,0.03696355085243974132863021752,0.00198412698412698412698412697,0.05094339622641509433962264116,0.9610523221634332745443856555,0.9630364491475602586713697825,balanced_passive_7d209b4c4bb4,completed,balanced_active_f59ab64d72df,completed,8.412308542022913,0.0,15
1,0.2,0,0,92,20,0.75,0.25,0.7974340175953079178885630499,0.7879765395894428152492668622,0.0094574780058651026392961877,0.01185988783671968373632435416,0.2025659824046920821114369501,0.2120234604105571847507331378,balanced_passive_e7430a1380a2,completed,balanced_active_a443321dd715,completed,0.0,0.0,11
1,0.2,0.25,0,93,20,0.75,0.25,0.8424642464246424642464246425,0.8424642464246424642464246425,0E-28,0,0.1575357535753575357535753575,0.1575357535753575357535753575,balanced_passive_6bcefa4674a0,completed,balanced_active_451e9d4088a7,completed,6.530219532789192,0.0,23
1,0.2,0.5,0,94,20,0.75,0.25,0.7841125604572768576872343544,0.7265132639601348380477795691,0.0575992964971420196394547853,0.07345794392523364485981308413,0.2158874395427231423127656456,0.2734867360398651619522204309,balanced_passive_73305a68c05a,completed,balanced_active_d81b65b1932a,completed,6.52319060816177,0.0,29
1,0.2,0.75,0,95,20,0.75,0.25,0.7910217853737255189613437981,0.7759113914765642191740629355,0.0151103938971612997872808626,0.01910237388724035608308605340,0.2089782146262744810386562019,0.2240886085234357808259370645,balanced_passive_28e0c1da789e,completed,balanced_active_dc8de318f948,completed,8.471480646360897,0.0,29
1,0.2,1,0,96,20,0.75,0.25,0.8265014299332697807435653003,0.7593312312092102368556134047,0.0671701987240595438879518956,0.08127051725667642622659923700,0.1734985700667302192564346997,0.2406687687907897631443865953,balanced_passive_d31f4e1a50b5,completed,balanced_active_11d8251b86c4,completed,8.435720281626015,0.0,27
1,0.5,0,0,97,20,0.75,0.25,0.5903180783075001836479835451,0.5903180783075001836479835451,0E-28,0,0.4096819216924998163520164549,0.4096819216924998163520164549,balanced_passive_28a6f3ded200,completed,balanced_active_635287208c01,completed,0.0,0.0,11
1,0.5,0.25,0,98,20,0.75,0.25,0.7025139664804469273743016760,0.7025139664804469273743016760,0E-28,0,0.2974860335195530726256983240,0.2974860335195530726256983240,balanced_passive_21f594957494,completed,balanced_active_3fcc5fffca35,completed,6.483103331217107,0.0,32
1,0.5,0.5,0,99,20,0.75,0.25,0.7125955320399764844209288654,0.6314667842445620223398001176,0.0811287477954144620811287478,0.1138496442198618129318345880,0.2874044679600235155790711346,0.3685332157554379776601998824,balanced_passive_ce79149a9482,completed,balanced_active_c6cbd3c1755f,completed,6.489017832946682,0.0,30
1,0.5,0.75,0,100,20,0.75,0.25,0.7454091376524166299397678860,0.7086087850741883355369472602,0.0368003525782282944028206258,0.04936933385888845092629089472,0.2545908623475833700602321140,0.2913912149258116644630527398,balanced_passive_aea4fe46b46f,completed,balanced_active_790fad0c9d28,completed,8.423996910806988,0.0,31
1,0.5,1,0,101,20,0.75,0.25,0.8047776552737963983829474458,0.6336640940830576993752296950,0.1711135611907386990077177508,0.2126221572746369531464060644,0.1952223447262036016170525542,0.3663359059169423006247703050,balanced_passive_97c7f7a33c09,completed,balanced_active_ac9e622c40a3,completed,8.419615329339495,0.0,36
1,1,0,0,102,20,0.75,0.25,0.3012349309026756836224639812,0.2916054101734783887092031755,0.0096295207291972949132608057,0.03196681307955100048804294796,0.6987650690973243163775360188,0.7083945898265216112907968245,balanced_passive_7351605cf084,completed,balanced_active_c7ed750077bc,completed,0.0,0.0,11
1,1,0.25,0,103,20,0.75,0.25,0.5120605971466392116487718782,0.5016178849830857479041035446,0.0104427121635534637446683336,0.02039350854516731293982478821,0.4879394028533607883512281218,0.4983821150169142520958964554,balanced_passive_5c4aa2560033,completed,balanced_active_a400d7ffe285,completed,6.483103331217107,0.0,34
1,1,0.5,0,104,20,0.75,0.25,0.5334998530708198648251542756,0.4930208639435791948280928592,0.0404789891272406699970614164,0.07587441476177361608372349216,0.4665001469291801351748457244,0.5069791360564208051719071408,balanced_passive_8ae5a8d748a6,completed,balanced_active_9c5f4f313383,completed,6.483103331217107,0.0,36
1,1,0.75,0,105,20,0.75,0.25,0.6050308914386584289496910856,0.4728596646072374227714033539,0.1321712268314210061782877317,0.2184536834427425237053245806,0.3949691085613415710503089144,0.5271403353927625772285966461,balanced_passive_9ce452b0eb0c,completed,balanced_active_b78266570977,completed,8.412308542022913,0.0,36
1,1,1,0,106,20,0.75,0.25,0.6444787304386158254353096760,0.4490485636617441775034898244,0.1954301667768716479318198516,0.3032375740994072047423620611,0.3555212695613841745646903240,0.5509514363382558224965101756,balanced_passive_46f31c93b969,completed,balanced_active_2cf8a2d6d08e,completed,8.412308542022913,0.0,37
1,2,0,0,107,20,0.75,0.25,0.2731818516067357893962791382,0.2746525479814692256783587028,-0.0014706963747334362820795646,-0.005383580080753701211305517899,0.7268181483932642106037208618,0.7253474520185307743216412972,balanced_passive_b4f8dd230921,completed,balanced_active_8d4ac13e5f7d,completed,0.0,0.0,11
1,2,0.25,0,108,20,0.75,0.25,0.4817974553210266970655291608,0.4724571596675737294991542252,0.0093402956534529675663749356,0.01938635322851473057548465873,0.5182025446789733029344708392,0.5275428403324262705008457748,balanced_passive_e11dda9000e3,completed,balanced_active_4698b6454b8e,completed,6.483103331217107,0.0,37
1,2,0.5,0,109,20,0.75,0.25,0.4426627436557557925707980875,0.4059580728208900331004045605,0.0367046708348657594703935270,0.08291791292788301761382519103,0.5573372563442442074292019125,0.5940419271791099668995954395,balanced_passive_44c6db0f260f,completed,balanced_active_047f5292707c,completed,6.483103331217107,0.0,37
1,2,0.75,0,110,20,0.75,0.25,0.4830832597822889085025007355,0.3798911444542512503677552221,0.1031921153280376581347455134,0.2136114494518879415347137637,0.5169167402177110914974992645,0.6201088555457487496322447779,balanced_passive_21ce35cb613b,completed,balanced_active_b957308a261e,completed,8.412308542022913,0.0,38
1,2,1,0,111,20,0.75,0.25,0.5150735294117647058823529412,0.312500000000000000000000,0.2025735294117647058823529412,0.3932905067808708065667380443,0.4849264705882352941176470588,0.687500000000000000000000,balanced_passive_1718e83aeba7,completed,balanced_active_5fe86952b2a8,completed,7.463759450543132,0.0,41
1,5,0,0,112,20,0.75,0.25,0.02806347340581839553335292390,0.04518072289156626506024096390,-0.01711724948574786952688804000,-0.6099476439790575916230366503,0.9719365265941816044666470761,0.9548192771084337349397590361,balanced_passive_90af0b79e88e,completed,balanced_active_dd763c7e0add,completed,0.0,0.0,11
1,5,0.25,0,113,20,0.75,0.25,0.1949819733647266573467736002,0.2523728938267971451695975278,-0.0573909204620704878228239276,-0.2943396226415094339622641509,0.8050180266352733426532263998,0.7476271061732028548304024722,balanced_passive_372a10c5517e,completed,balanced_active_1440ee0ccd38,completed,6.483103331217107,0.0,41
1,5,0.5,0,114,20,0.75,0.25,0.2766051334853276458042215195,0.2721923953813341178201073766,0.0044127381039935279841141429,0.01595320393512363733049720846,0.7233948665146723541957784805,0.7278076046186658821798926234,balanced_passive_41acfb822cda,completed,balanced_active_f6c7868eb1b1,completed,6.483103331217107,0.0,37
1,5,0.75,0,115,20,0.75,0.25,0.3556879182292815648209427164,0.2132509743363482609015368777,0.1424369438929333039194058387,0.4004548273723382261732478810,0.6443120817707184351790572836,0.7867490256636517390984631223,balanced_passive_7ac526cf71c4,completed,balanced_active_fbbc337013fb,completed,8.412308542022913,0.0,41
1,5,1,0,116,20,0.75,0.25,0.3298271423317396101507907319,0.07451268848841485840382493564,0.2553144538433247517469657963,0.7740856378233719892952720786,0.6701728576682603898492092681,0.9254873115115851415961750644,balanced_passive_db8b71b1e2f0,completed,balanced_active_abfe6c5108fd,completed,7.464352778783518,0.0,43
2,0.2,0,0,117,20,0.75,0.25,0.8960715332746995016124303723,0.8960715332746995016124303723,0E-28,0,0.1039284667253004983875696277,0.1039284667253004983875696277,balanced_passive_f604c4b2dd41,completed,balanced_active_962357fb394f,completed,0.0,0.0,11
2,0.2,0.25,0,118,20,0.75,0.25,0.9017582417582417582417582418,0.8865934065934065934065934066,0.0151648351648351648351648352,0.01681696319766024859858640023,0.09824175824175824175824175824,0.1134065934065934065934065934,balanced_passive_3cf119a52076,completed,balanced_active_6e3f4243cafb,completed,6.5221588099831225,0.0,29
2,0.2,0.5,0,119,20,0.75,0.25,0.9335385066314941012676778779,0.9826335458342492855572653330,-0.0490950392027551842895874551,-0.05259026687598116169544740971,0.06646149336850589873232212208,0.01736645416575071444273466696,balanced_passive_43c7e2399764,completed,balanced_active_af2fa83a50af,completed,300.0,0.0,22
2,0.2,0.75,0,120,20,0.75,0.25,0.8948913681738109219025249560,0.8702290076335877862595419847,0.0246623605402231356429829713,0.02755905511811023622047244102,0.1051086318261890780974750440,0.1297709923664122137404580153,balanced_passive_09fa65c20e6a,completed,balanced_active_cd88ec8b557b,completed,8.46916843920008,0.0,34
2,0.2,1,0,121,20,0.75,0.25,0.9016645889858473271247341791,0.7544914570653369509422893598,0.1471731319205103761824448193,0.1632238126219908913467794405,0.09833541101415267287526582093,0.2455085429346630490577106402,balanced_passive_038380166159,completed,balanced_active_87e357c3de2b,completed,7.492374133932401,0.0,42
2,0.5,0,0,122,20,0.75,0.25,0.7225896531452087007642563198,0.7343474426807760141093474427,-0.0117577895355673133450911229,-0.01627173802501779721346486326,0.2774103468547912992357436802,0.2656525573192239858906525573,balanced_passive_a45c583a0122,completed,balanced_active_6c633a193e68,completed,0.0,0.0,11
2,0.5,0.25,0,123,20,0.75,0.25,0.7742267283814561751524502241,0.7754022481816178091249724488,-0.0011755198001616339725222247,-0.001518314670715505788574682140,0.2257732716185438248475497759,0.2245977518183821908750275512,balanced_passive_898f23e2b87e,completed,balanced_active_6d2e5d778334,completed,6.484821680262157,0.0,37
2,0.5,0.5,0,124,20,0.75,0.25,0.8176742819363843384999632704,0.7983545140674355395577756556,0.0193197678689487989421876148,0.02362770640553409397179049504,0.1823257180636156615000367296,0.2016454859325644604422243444,balanced_passive_c8931d51e96f,completed,balanced_active_8207eb4c5cea,completed,6.485174125167047,0.0,33
2,0.5,0.75,0,125,20,0.75,0.25,0.7693381326673033130096231543,0.6659810475280981414824065232,0.1033570851392051715272166311,0.1343454597536522486393583500,0.2306618673326966869903768457,0.3340189524719018585175934768,balanced_passive_8c3b02fb36a9,completed,balanced_active_2d07a853e306,completed,8.422202124710733,0.0,41
2,0.5,1,0,126,20,0.75,0.25,0.8210588148909611572068433806,0.6322784345399809090241574271,0.1887803803509802481826859535,0.2299230906814523341083884815,0.1789411851090388427931566194,0.3677215654600190909758425729,balanced_passive_aae246cfae0a,completed,balanced_active_67abf0fac317,completed,7.473878576515199,0.0,46
2,1,0,0,127,20,0.75,0.25,0.6149378813497022715577446152,0.6137616702198044548996544880,0.0011762111298978166580901272,0.001912731619844590555887627053,0.3850621186502977284422553848,0.3862383297801955451003455120,balanced_passive_15aaffdb615f,completed,balanced_active_23394d9d38d6,completed,0.0,0.0,11
2,1,0.25,0,128,20,0.75,0.25,0.6682840758711954124393471548,0.6730627848845757976768122335,-0.0047787090133803852374650787,-0.007150715071507150715071507204,0.3317159241288045875606528452,0.3269372151154242023231877665,balanced_passive_403334d9692b,completed,balanced_active_7d7904a06e5b,completed,6.483103331217107,0.0,46
2,1,0.5,0,129,20,0.75,0.25,0.7333529541608417335001103672,0.6803031417850047825767051725,0.0530498123758369509234051947,0.07233871776863650045148991684,0.2666470458391582664998896328,0.3196968582149952174232948275,balanced_passive_ca401bfa81c1,completed,balanced_active_5480aefee119,completed,6.483103331217107,0.0,43
2,1,0.75,0,130,20,0.75,0.25,0.7878097198735387103889419896,0.6312035879714726858319241232,0.1566061319020660245570178664,0.1987867475501633224451703221,0.2121902801264612896110580104,0.3687964120285273141680758768,balanced_passive_1cd96bcb18b1,completed,balanced_active_e44f663d1935,completed,8.412308542022913,0.0,45
2,1,1,0,131,20,0.75,0.25,0.7825703578514218531853920200,0.6375927694907781615107649350,0.1449775883606436916746270850,0.1852582159624413145539906103,0.2174296421485781468146079800,0.3624072305092218384892350650,balanced_passive_c7d5683a2529,completed,balanced_active_3d5cbb61f72a,completed,7.463759450543132,0.0,51
2,2,0,0,132,20,0.75,0.25,0.3361733382298934998163789938,0.3462357693720161586485493941,-0.0100624311421226588321704003,-0.02993227004588158182215424952,0.6638266617701065001836210062,0.6537642306279838413514506059,balanced_passive_3b96f3155821,completed,balanced_active_bb94e3708053,completed,0.0,0.0,11
2,2,0.25,0,133,20,0.75,0.25,0.5693167610502316687504596602,0.5328381260572185040817827462,0.0364786349930131646686769140,0.06407440899108642294277225161,0.4306832389497683312495403398,0.4671618739427814959182172538,balanced_passive_41775c6dbe7c,completed,balanced_active_71a61d7a2d97,completed,6.483103331217107,0.0,46
2,2,0.5,0,134,20,0.75,0.25,0.6236480023544993010080200132,0.5452137443896696343168273122,0.0784342579648296666911927010,0.1257668711656441717791411042,0.3763519976455006989919799868,0.4547862556103303656831726878,balanced_passive_80ae1e61cbf6,completed,balanced_active_bbbad37bf731,completed,6.483103331217107,0.0,40
2,2,0.75,0,135,20,0.75,0.25,0.6823927101704879482657260435,0.5133009994121105232216343327,0.1690917107583774250440917108,0.2477923756192117165625673057,0.3176072898295120517342739565,0.4866990005878894767783656673,balanced_passive_36b49d14e317,completed,balanced_active_369d1b5432ea,completed,8.412308542022913,0.0,51
2,2,1,0,136,20,0.75,0.25,0.7494303564865858140389562661,0.5310547592796765894891583976,0.2183755972069092245497978685,0.2913887799136916437818752453,0.2505696435134141859610437339,0.4689452407203234105108416024,balanced_passive_580354d7d7a6,completed,balanced_active_cbec505c2896,completed,7.463759450543132,0.0,51
