G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.10819390776831464,10000,898,440,898,0,1,0.5100222717149221,440,10,10,,0.48997772828507796,1
0,0.11175714249786228,10000,1128,285,1128,0,2,0.7473404255319149,285,10,10,,0.2526595744680851,1
0,0.13558180816551385,10000,1054,377,1054,0,3,0.642314990512334,377,10,10,,0.357685009487666,1
0,0.11139483753700614,10000,877,397,877,0,4,0.5473204104903079,397,10,10,,0.4526795895096921,1
0,0.12389641873278237,10000,825,539,825,0,5,0.3466666666666667,539,10,10,,0.6533333333333333,1
0,0.11001597543283262,10000,729,729,729,0,6,0,729,10,10,,1,1
0,0.1132531883975208,10000,1343,115,1343,0,7,0.9143708116157856,115,10,10,,0.08562918838421445,1
0,0.1121406786470889,10000,936,936,936,0,8,0,936,10,10,,1,1
0,0.11680870196907972,10000,1118,952,1118,0,9,0.148479427549195,952,10,10,,0.851520572450805,1
0,0.11377222390239822,10000,1043,895,1043,0,10,0.14189837008628955,895,10,10,,0.8581016299137104,1
