DS_t,agent,day
0.14365256124721604,H2,1
0,H23,1
0,H3,1
0,H63,1
0,H13,1
0.05790645879732739,H32,1
0.133630289532294,H12,1
0,H73,1
0,H83,1
0,H33,1
0.0779510022271715,H42,1
0,H93,1
0,H53,1
0.11358574610244988,H82,1
0.10801781737193764,H92,1
0.060133630289532294,H62,1
0.0757238307349666,H22,1
0,H43,1
0.11024498886414254,H52,1
0.11915367483296214,H72,1
0.08953900709219859,H15,2
0,H76,2
0,H46,2
0.13120567375886524,H55,2
0,H16,2
0,H86,2
0.08244680851063829,H25,2
0.06471631205673758,H85,2
0.14893617021276595,H45,2
0.06205673758865248,H65,2
0,H96,2
0.11879432624113476,H95,2
0,H66,2
0.13031914893617022,H35,2
0.04343971631205674,H5,2
0,H36,2
0.12854609929078015,H75,2
0,H56,2
0,H6,2
0,H26,2
0,H99,3
0.05977229601518026,H38,3
0,H49,3
0,H39,3
0,H89,3
0.10910815939278938,H88,3
0.23529411764705882,H28,3
0.09108159392789374,H98,3
0.15749525616698293,H8,3
0,H9,3
0,H79,3
0.04554079696394687,H48,3
0.03700189753320683,H68,3
0,H69,3
0.08159392789373814,H18,3
0,H59,3
0.14041745730550284,H78,3
0,H19,3
0.04269449715370019,H58,3
0,H29,3
0,H2,4
0.12200684150513112,H61,4
0,H32,4
0.07525655644241733,H31,4
0.1379703534777651,H21,4
0.12770809578107184,H51,4
0,H12,4
0,H42,4
0.07981755986316989,H81,4
0,H82,4
0,H92,4
0,H62,4
0.07639680729760548,H41,4
0.06727480045610035,H71,4
0,H22,4
0.15963511972633979,H11,4
0.05017103762827822,H1,4
0,H52,4
0,H72,4
0.10376282782212087,H91,4
0,H15,5
0.04242424242424243,H44,5
0.04727272727272727,H54,5
0.1321212121212121,H64,5
0,H55,5
0,H25,5
0.10424242424242425,H4,5
0.21454545454545454,H14,5
0,H85,5
0.10787878787878788,H94,5
0,H45,5
0,H65,5
0.10545454545454545,H74,5
0.11636363636363636,H84,5
0,H95,5
0,H35,5
0.044848484848484846,H34,5
0,H5,5
0.08484848484848485,H24,5
0,H75,5
0.11385459533607682,H77,6
0,H38,6
0.027434842249657063,H57,6
0.11934156378600823,H47,6
0,H88,6
0,H28,6
0.08916323731138547,H67,6
0,H98,6
0,H8,6
0.0644718792866941,H27,6
0.12208504801097393,H37,6
0.09465020576131687,H87,6
0,H48,6
0.13168724279835392,H97,6
0,H68,6
0,H18,6
0.10150891632373114,H17,6
0,H78,6
0.13580246913580246,H7,6
0,H58,6
0.11615785554728221,H20,7
0.1169024571854058,H100,7
0.07520476545048399,H80,7
0,H61,7
0,H31,7
0,H21,7
0,H51,7
0.05584512285927029,H30,7
0.1347728965003723,H40,7
0.029784065524944156,H60,7
0,H81,7
0,H41,7
0,H71,7
0.16232315711094564,H50,7
0,H91,7
0,H11,7
0.10201042442293373,H10,7
0,H1,7
0.0967982129560685,H90,7
0.11020104244229337,H70,7
0,H44,8
0.11645299145299146,H23,8
0,H54,8
0,H64,8
0.11431623931623931,H3,8
0.09722222222222222,H63,8
0.11004273504273504,H13,8
0,H4,8
0.07051282051282051,H73,8
0,H14,8
0,H94,8
0.10042735042735043,H83,8
0.05876068376068376,H33,8
0.17735042735042736,H93,8
0,H74,8
0.10897435897435898,H53,8
0,H84,8
0,H34,8
0.045940170940170943,H43,8
0,H24,8
0,H77,9
0.08139534883720931,H46,9
0,H47,9
0,H57,9
0.13774597495527727,H16,9
0.12164579606440072,H86,9
0.11270125223613596,H96,9
0,H67,9
0,H27,9
0.11359570661896243,H66,9
0,H37,9
0,H87,9
0,H97,9
0,H17,9
0,H7,9
0.13595706618962433,H36,9
0.016100178890876567,H76,9
0.04114490161001789,H56,9
0.148479427549195,H6,9
0.09123434704830054,H26,9
0.1342281879194631,H99,10
0,H20,10
0,H100,10
0,H70,10
0.1332694151486098,H49,10
0,H80,10
0.09587727708533078,H39,10
0.08533077660594439,H89,10
0,H30,10
0,H40,10
0,H60,10
0.15915627996164908,H9,10
0.05752636625119847,H79,10
0.07861936720997123,H69,10
0.14189837008628955,H59,10
0,H50,10
0.05177372962607862,H19,10
0,H10,10
0,H90,10
0.062320230105465,H29,10
