run_id,regime,day,total_face_value,face_bucket_short,face_bucket_mid,face_bucket_long,total_cash,debt_to_money
balanced_active_9b0427581fb3,active,0,200,200,0,0,22500.00000000000029999999999,0.008888888888888888770370370374
balanced_active_9b0427581fb3,active,1,0,0,0,0,28823.16666666666689999999999,0E+23
