run_id,regime,day,total_face_value,face_bucket_short,face_bucket_mid,face_bucket_long,total_cash,debt_to_money
balanced_active_5bc838313543,active,0,200,200,0,0,8062.499999999999999999999999,0.02480620155038759689922480620
balanced_active_5bc838313543,active,1,0,0,0,0,18080.99999999999999999999999,0E+23
