run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_68a3a92ce4fb,active,H2,PAY_e9661ea0ed0f,1,3774,repaid,0,0,0,no_trade
balanced_active_68a3a92ce4fb,active,H2,PAY_264d8ce2ab41,1,500,repaid,0,0,0,no_trade
balanced_active_68a3a92ce4fb,active,H5,PAY_776d91fb6622,2,3579,repaid,0,0,0,no_trade
balanced_active_68a3a92ce4fb,active,H5,PAY_10ad083172cb,2,500,repaid,0,0,0,no_trade
balanced_active_68a3a92ce4fb,active,H1,PAY_86cac7924ebc,4,4958,repaid,0,0,0,no_trade
balanced_active_68a3a92ce4fb,active,H1,PAY_155ed94d1d8a,4,500,repaid,0,0,0,no_trade
balanced_active_68a3a92ce4fb,active,H4,PAY_7a4f68fb5d4f,5,52,repaid,0,0,0,no_trade
balanced_active_68a3a92ce4fb,active,H4,PAY_90e31dc04b2b,5,500,repaid,0,0,0,no_trade
balanced_active_68a3a92ce4fb,active,H3,PAY_315a2a9748c5,8,134,repaid,0,0,0,no_trade
balanced_active_68a3a92ce4fb,active,H3,PAY_3ebd83114379,8,500,repaid,0,0,0,no_trade
