G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.12318308618411393,8026,973,0,973,0,1,1,0,10,10,,0,
0,0.18409119897959184,8026,1120,198,1120,0,2,0.8232142857142857,198,10,10,,0.1767857142857143,1
0,0.12510780720677334,8026,1183,563,1183,0,3,0.5240912933220625,563,10,10,,0.47590870667793744,1
0,0.14535105966337483,8026,1306,128,1306,0,4,0.9019908116385911,128,10,10,,0.09800918836140889,1
0,0.1398378988406689,8026,855,431,855,0,5,0.495906432748538,431,10,10,,0.504093567251462,1
0,0.12495330265592518,8026,954,258,954,0,6,0.7295597484276729,258,10,10,,0.27044025157232704,1
0,0.16047765461925553,8026,731,326,731,0,7,0.5540355677154583,326,10,10,,0.44596443228454175,1
0,0.12041538162060805,8026,869,697,869,0,8,0.19792865362485615,697,10,10,,0.8020713463751439,1
0,0.13974332972778078,8026,1032,365,1032,0,9,0.6463178294573644,365,10,10,,0.3536821705426357,1
0,0.1465713364729923,8026,927,122,927,0,10,0.8683926645091694,122,10,10,,0.13160733549083065,1
