agent_id,agent_kind,agent_name,amount,assets_cash,assets_payable,item_name,item_type,liabilities_cash,liabilities_payable,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,,51875.0,,-51875.0,0,51875.0,0.0,0.0
H1,,,,500.0,1,,,,138,363.0,501.0,138,0.0,0.0
H2,,,,289.0,113,,,,,402.0,402.0,0,0.0,0.0
H3,,,,686.0,,,,,28,658.0,686.0,28,0.0,0.0
H4,,,,500.0,3,,,,234,269.0,503.0,234,0.0,0.0
H5,,,,490.0,209,,,,25,674.0,699.0,25,0.0,0.0
H6,,,,510.0,,,,,1016,-506.0,510.0,1016,0.0,0.0
H7,,,,500.0,991,,,,74,1417.0,1491.0,74,0.0,0.0
H8,,,,500.0,49,,,,109,440.0,549.0,109,0.0,0.0
H9,,,,500.0,84,,,,249,335.0,584.0,249,0.0,0.0
H10,,,,500.0,224,,,,532,192.0,724.0,532,0.0,0.0
H11,,,,500.0,507,,,,244,763.0,1007.0,244,0.0,0.0
H12,,,,442.0,219,,,,,661.0,661.0,0,0.0,0.0
H13,,,,533.0,,,,,178,355.0,533.0,178,0.0,0.0
H14,,,,500.0,153,,,,32,621.0,653.0,32,0.0,0.0
H15,,,,378.0,7,,,,25,360.0,385.0,25,0.0,0.0
H16,,,,622.0,,,,,86,536.0,622.0,86,0.0,0.0
H17,,,,500.0,61,,,,25,536.0,561.0,25,0.0,0.0
H18,,,,500.0,0,,,,182,318.0,500.0,182,0.0,0.0
H19,,,,500.0,157,,,,48,609.0,657.0,48,0.0,0.0
H20,,,,500.0,23,,,,29,494.0,523.0,29,0.0,0.0
H21,,,,500.0,4,,,,89,415.0,504.0,89,0.0,0.0
H22,,,,475.0,64,,,,,539.0,539.0,0,0.0,0.0
H23,,,,500.0,,,,,845,-345.0,500.0,845,0.0,0.0
H24,,,,500.0,820,,,,152,1168.0,1320.0,152,0.0,0.0
H25,,,,399.0,127,,,,25,501.0,526.0,25,0.0,0.0
H26,,,,601.0,,,,,85,516.0,601.0,85,0.0,0.0
H27,,,,500.0,60,,,,25,535.0,560.0,25,0.0,0.0
H28,,,,500.0,0,,,,212,288.0,500.0,212,0.0,0.0
H29,,,,500.0,187,,,,70,617.0,687.0,70,0.0,0.0
H30,,,,500.0,45,,,,215,330.0,545.0,215,0.0,0.0
H31,,,,500.0,190,,,,138,552.0,690.0,138,0.0,0.0
H32,,,,470.0,113,,,,,583.0,583.0,0,0.0,0.0
H33,,,,505.0,,,,,36,469.0,505.0,36,0.0,0.0
H34,,,,500.0,11,,,,34,477.0,511.0,34,0.0,0.0
