run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_58c25a0c951a,active,H2,PAY_0215c4452984,1,334,repaid,0,0,0,no_trade
balanced_active_58c25a0c951a,active,H2,PAY_b6b500a2777c,1,500,repaid,0,0,0,no_trade
balanced_active_58c25a0c951a,active,H3,PAY_3a18974e1716,3,6932,repaid,0,0,0,no_trade
balanced_active_58c25a0c951a,active,H3,PAY_69af25fedaa8,3,500,repaid,0,0,0,no_trade
balanced_active_58c25a0c951a,active,H4,PAY_6a6a0b194ead,5,1037,repaid,0,0,0,no_trade
balanced_active_58c25a0c951a,active,H4,PAY_6f8224231338,5,500,repaid,0,0,0,no_trade
balanced_active_58c25a0c951a,active,H5,PAY_923896b626e2,7,3262,repaid,0,0,0,no_trade
balanced_active_58c25a0c951a,active,H5,PAY_ac264b9f8a8d,7,500,repaid,0,0,0,no_trade
balanced_active_58c25a0c951a,active,H1,PAY_5e99317fc67b,9,932,repaid,0,0,0,no_trade
balanced_active_58c25a0c951a,active,H1,PAY_087da0bc048a,9,500,repaid,0,0,0,no_trade
