G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.26440865044094547,10000,669,219,669,0,1,0.672645739910314,219,9,9,,0.3273542600896861,1
0,0.2205917327905461,10000,569,144,569,0,2,0.7469244288224957,144,10,10,,0.2530755711775044,1
0,0.3461940580328621,10000,1427,218,1427,0,3,0.8472319551506657,218,10,10,,0.15276804484933426,1
0,0.2775519975097867,10000,1197,136,1197,0,4,0.8863826232247285,136,10,10,,0.1136173767752715,1
0,0.3768893413736393,10000,452,76,452,0,5,0.831858407079646,76,9,9,,0.168141592920354,1
0,0.25219690373547965,10000,2170,64,2170,0,6,0.9705069124423963,64,9,9,,0.029493087557603687,1
0,0.3369414183200198,10000,397,97,397,0,7,0.7556675062972292,97,6,6,,0.24433249370277077,1
0,0.23170462554909263,10000,1243,119,1243,0,8,0.9042638777152051,119,8,8,,0.09573612228479485,1
0,0.20552125553775097,10000,1236,193,1236,0,9,0.8438511326860841,193,10,10,,0.15614886731391586,1
0,0.18417512917710557,10000,593,425,593,0,10,0.28330522765598654,425,10,10,,0.7166947723440135,1
