G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.08648277974361719,27038,1718,1718,1718,0,1,0,1718,13,10,,1,1
0,0.08906518238807026,27038,1417,1417,1417,0,2,0,1417,13,10,,1,1
0,0.08962760937812912,27038,1443,1443,1443,0,3,0,1443,13,10,,1,1
0,0.09025974061133338,27038,1359,1359,1359,0,4,0,1359,13,10,,1,1
0,0.09286137604311223,27038,1379,1379,1379,0,5,0,1379,13,10,,1,1
0,0.08316231689252825,27038,1334,1334,1334,0,6,0,1334,13,10,,1,1
0,0.08362728136541289,27038,1336,1336,1336,0,7,0,1336,13,10,,1,1
0,0.08691779922483744,27038,1754,1754,1754,0,8,0,1754,13,10,,1,1
0,0.08732277780719674,27038,1198,1198,1198,0,9,0,1198,13,10,,1,1
0,0.0953963100126873,27038,2012,2012,2012,0,10,0,2012,13,10,,1,1
