G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.672461577223482,26405.0,630,630,630,0,1,0,630,2,1,,1,1
0,0.9399074574845262,26405.0,516,0,516,0,3,1,0,2,1,,0,
0,0.8565110930094998,26405.0,6427,0,6427,0,5,1,0,2,1,,0,
0,1,26405.0,500,0,500,0,7,1,0,1,1,,0,
0,0.8660041296759636,26405.0,6924,0,6924,0,9,1,0,2,1,,0,
