run_id,regime,day,bucket,side,trader_id,ticket_id,issuer_id,maturity_day,face_value,price,unit_price,is_passthrough,dealer_inventory_before,dealer_cash_before,dealer_bid_before,dealer_ask_before,vbt_mid_before,trader_cash_before,trader_safety_margin_before,dealer_inventory_after,dealer_cash_after,dealer_bid_after,dealer_ask_after,trader_cash_after,trader_safety_margin_after,is_liquidity_driven,reduces_margin_below_zero,hit_inventory_limit
balanced_active_2dc9c383deb5,active,0,short,SELL,H2,TKT_PAY_590a091e285a,H1,2,68,61.20,0.90,True,0,0E-13,0.90,1.10,1.0,5000,-6467.80,0,0E-13,0.90,1.10,5061.20,-6467.80,False,False,False
balanced_active_2dc9c383deb5,active,0,short,BUY,H3,TKT_PAY_590a091e285a,H1,2,68,74.80,1.10,True,0,0E-13,0.90,1.10,1.0,5000,13996.10,0,0E-13,0.90,1.10,4925.20,13982.50,False,False,False
