DS_t,agent,day
0.008223684210526315,H2,1
0,H23,1
0,H38,1
0.17516447368421054,H57,1
0,H13,1
0.10032894736842106,H12,1
0,H28,1
0,H33,1
0,H42,1
0,H93,1
0.09950657894736842,H67,1
0,H53,1
0.008223684210526315,H27,1
0.0024671052631578946,H92,1
0,H8,1
0.13898026315789475,H97,1
0.015625,H22,1
0,H18,1
0.0024671052631578946,H7,1
0,H58,1
0.03125,H52,1
0.018914473684210526,H72,1
0.07236842105263158,H77,1
0.044407894736842105,H47,1
0,H3,1
0,H63,1
0.024671052631578948,H32,1
0,H73,1
0,H88,1
0,H83,1
0,H98,1
0.029605263157894735,H82,1
0.009046052631578948,H62,1
0.19572368421052633,H37,1
0.007401315789473684,H87,1
0,H48,1
0,H68,1
0.015625,H17,1
0,H78,1
0,H43,1
0,H99,3
0.06119847003824904,H23,3
0.10624734381640459,H38,3
0,H49,3
0.020399490012749683,H13,3
0.006799830004249894,H28,3
0.11644708882277943,H33,3
0.06757331066723332,H93,3
0,H74,3
0.03357416064598385,H53,3
0.006799830004249894,H8,3
0,H9,3
0,H59,3
0.02379940501487463,H18,3
0,H34,3
0.0025499362515937103,H58,3
0,H24,3
0,H44,3
0,H54,3
0,H64,3
0,H39,3
0.11262218444538886,H3,3
0,H89,3
0.055248618784530384,H63,3
0,H4,3
0.024224394390140246,H73,3
0.042923926901827454,H88,3
0,H14,3
0,H94,3
0.16277093072673182,H83,3
0.03357416064598385,H98,3
0,H84,3
0,H79,3
0.04929876753081173,H48,3
0.03102422439439014,H68,3
0,H69,3
0.016149596260093498,H78,3
0.026774330641733957,H43,3
0,H19,3
0,H29,3
0,H15,5
0.0931899641577061,H99,5
0,H20,5
0.04050179211469534,H49,5
0,H80,5
0,H25,5
0,H85,5
0,H45,5
0,H65,5
0.01003584229390681,H74,5
0,H60,5
0.03870967741935484,H9,5
0.01863799283154122,H59,5
0,H50,5
0.0064516129032258064,H34,5
0.07204301075268817,H24,5
0,H75,5
0,H70,5
0.016487455197132617,H44,5
0,H100,5
0.013261648745519713,H54,5
0.14444444444444443,H64,5
0.11326164874551971,H39,5
0,H55,5
0.04946236559139785,H89,5
0.04802867383512545,H4,5
0.02903225806451613,H14,5
0.00967741935483871,H94,5
0,H30,5
0,H40,5
0.03906810035842294,H84,5
0,H95,5
0.008960573476702509,H79,5
0.0960573476702509,H69,5
0,H35,5
0,H5,5
0.14014336917562725,H19,5
0,H10,5
0,H90,5
0.012544802867383513,H29,5
0.08594114899579636,H15,7
0.02475478748248482,H20,7
0.007473143390938813,H80,7
0,H16,7
0,H61,7
0,H86,7
0.02148528724894909,H25,7
0.09574964969640355,H85,7
0.0270901447921532,H45,7
0.004203643157403083,H65,7
0,H96,7
0.2050443717888837,H60,7
0,H81,7
0,H66,7
0,H71,7
0,H50,7
0.031293787949556284,H75,7
0,H76,7
0,H56,7
0,H6,7
0.006071929005137786,H70,7
0,H91,7
0,H26,7
0.07146193367585241,H100,7
0,H46,7
0.053246146660439045,H55,7
0,H21,7
0,H31,7
0,H51,7
0.04343764595983186,H30,7
0.0037365716954694066,H40,7
0.00046707146193367583,H95,7
0,H41,7
0.033162073797290983,H35,7
0,H11,7
0.014012143858010275,H5,7
0.07099486221391874,H10,7
0,H36,7
0,H1,7
0.20037365716954694,H90,7
0,H2,9
0,H57,9
0.018620689655172412,H16,9
0.001379310344827586,H61,9
0.04551724137931035,H86,9
0,H12,9
0.004827586206896552,H96,9
0,H42,9
0.02620689655172414,H81,9
0,H67,9
0,H27,9
0,H92,9
0.014482758620689656,H66,9
0.009655172413793104,H71,9
0,H97,9
0,H22,9
0,H7,9
0,H52,9
0,H72,9
0.006206896551724138,H76,9
0.0496551724137931,H56,9
0.039310344827586205,H6,9
0.015862068965517243,H26,9
0,H91,9
0,H77,9
0.006206896551724138,H46,9
0,H47,9
0,H32,9
0.13034482758620689,H21,9
0.14689655172413793,H31,9
0.11241379310344828,H51,9
0,H82,9
0,H62,9
0,H37,9
0.14206896551724138,H41,9
0,H87,9
0.014482758620689656,H11,9
0,H17,9
0.09655172413793103,H36,9
0.1193103448275862,H1,9
