agent_id,agent_kind,agent_name,amount,assets_cash,item_name,item_type,liabilities_cash,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,40000.0,-40000.0,0,40000.0,0.0,0.0
H1,,,,434.0,,,,434.0,434.0,0,0.0,0.0
H2,,,,397.0,,,,397.0,397.0,0,0.0,0.0
H3,,,,319.0,,,,319.0,319.0,0,0.0,0.0
H4,,,,485.0,,,,485.0,485.0,0,0.0,0.0
H5,,,,393.0,,,,393.0,393.0,0,0.0,0.0
H6,,,,277.0,,,,277.0,277.0,0,0.0,0.0
H7,,,,279.0,,,,279.0,279.0,0,0.0,0.0
H8,,,,544.0,,,,544.0,544.0,0,0.0,0.0
H9,,,,487.0,,,,487.0,487.0,0,0.0,0.0
H10,,,,362.0,,,,362.0,362.0,0,0.0,0.0
H11,,,,263.0,,,,263.0,263.0,0,0.0,0.0
H12,,,,582.0,,,,582.0,582.0,0,0.0,0.0
H13,,,,412.0,,,,412.0,412.0,0,0.0,0.0
H14,,,,285.0,,,,285.0,285.0,0,0.0,0.0
H15,,,,439.0,,,,439.0,439.0,0,0.0,0.0
H16,,,,456.0,,,,456.0,456.0,0,0.0,0.0
H17,,,,340.0,,,,340.0,340.0,0,0.0,0.0
H18,,,,383.0,,,,383.0,383.0,0,0.0,0.0
H19,,,,491.0,,,,491.0,491.0,0,0.0,0.0
H20,,,,405.0,,,,405.0,405.0,0,0.0,0.0
H21,,,,178.0,,,,178.0,178.0,0,0.0,0.0
H22,,,,467.0,,,,467.0,467.0,0,0.0,0.0
H23,,,,413.0,,,,413.0,413.0,0,0.0,0.0
H24,,,,509.0,,,,509.0,509.0,0,0.0,0.0
H25,,,,423.0,,,,423.0,423.0,0,0.0,0.0
H26,,,,244.0,,,,244.0,244.0,0,0.0,0.0
H27,,,,565.0,,,,565.0,565.0,0,0.0,0.0
H28,,,,154.0,,,,154.0,154.0,0,0.0,0.0
H29,,,,152.0,,,,152.0,152.0,0,0.0,0.0
H30,,,,760.0,,,,760.0,760.0,0,0.0,0.0
H31,,,,483.0,,,,483.0,483.0,0,0.0,0.0
H32,,,,177.0,,,,177.0,177.0,0,0.0,0.0
H33,,,,668.0,,,,668.0,668.0,0,0.0,0.0
H34,,,,293.0,,,,293.0,293.0,0,0.0,0.0
H35,,,,448.0,,,,448.0,448.0,0,0.0,0.0
H36,,,,422.0,,,,422.0,422.0,0,0.0,0.0
H37,,,,361.0,,,,361.0,361.0,0,0.0,0.0
H38,,,,348.0,,,,348.0,348.0,0,0.0,0.0
H39,,,,537.0,,,,537.0,537.0,0,0.0,0.0
H40,,,,399.0,,,,399.0,399.0,0,0.0,0.0
H41,,,,380.0,,,,380.0,380.0,0,0.0,0.0
H42,,,,406.0,,,,406.0,406.0,0,0.0,0.0
H43,,,,118.0,,,,118.0,118.0,0,0.0,0.0
H44,,,,690.0,,,,690.0,690.0,0,0.0,0.0
H45,,,,384.0,,,,384.0,384.0,0,0.0,0.0
H46,,,,304.0,,,,304.0,304.0,0,0.0,0.0
H47,,,,478.0,,,,478.0,478.0,0,0.0,0.0
H48,,,,437.0,,,,437.0,437.0,0,0.0,0.0
H49,,,,399.0,,,,399.0,399.0,0,0.0,0.0
