DS_t,agent,day
0,big_mid,1
0,big_short,1
0.1201923076923077,H42,1
0.09615384615384616,H62,1
0,H33,1
0,H63,1
0,H93,1
0.18696581196581197,H72,1
0.0763888888888889,H22,1
0,H13,1
0.20352564102564102,H52,1
0.08386752136752136,H2,1
0,big_long,1
0,H53,1
0,H3,1
0.0641025641025641,H92,1
0,H43,1
0.07051282051282051,H12,1
0,H83,1
0,H73,1
0.056623931623931624,H32,1
0,H23,1
0.041666666666666664,H82,1
0,H26,2
0,H66,2
0,big_mid,2
0.1093969144460028,H65,2
0,H86,2
0.12622720897615708,H55,2
0.09046283309957924,H85,2
0,H16,2
0,big_short,2
0.13253856942496495,H5,2
0.12622720897615708,H45,2
0.22159887798036465,H15,2
0,H36,2
0.047685834502103785,H25,2
0,big_long,2
0.061711079943899017,H35,2
0.038569424964936885,H75,2
0,H46,2
0,H6,2
0,H96,2
0,H76,2
0.0455820476858345,H95,2
0,H56,2
0.1468994581577363,H38,3
0,big_mid,3
0.12582781456953643,H98,3
0,H69,3
0.08488862131246237,H18,3
0,H39,3
0.06682721252257676,H8,3
0,big_short,3
0.09993979530403371,H68,3
0,H49,3
0.06863335340156532,H88,3
0,H59,3
0,H79,3
0.0806742925948224,H78,3
0.05177603853100542,H28,3
0.11318482841661649,H58,3
0,H19,3
0.1613485851896448,H48,3
0,H29,3
0,H9,3
0,big_long,3
0,H89,3
0,H99,3
0.12839059674502712,H71,4
0,big_mid,4
0.08740204942736589,H51,4
0.09041591320072333,H61,4
0.03375527426160337,H21,4
0.07353827606992164,H11,4
0,big_short,4
0.08438818565400844,H1,4
0,H42,4
0.05846895720313442,H81,4
0,H62,4
0.2115732368896926,H31,4
0,H72,4
0.03676913803496082,H41,4
0,H22,4
0,H52,4
0,H2,4
0,big_long,4
0,H92,4
0.19529837251356238,H91,4
0,H12,4
0,H32,4
0,H82,4
0.08815612382234186,H64,5
0,big_mid,5
0.029609690444145357,H4,5
0.07738896366083446,H74,5
0,H65,5
0,H55,5
0,H85,5
0.24831763122476447,H54,5
0,big_short,5
0,H5,5
0,H45,5
0.04374158815612382,H24,5
0,H15,5
0.04845222072678331,H14,5
0.12584118438761777,H94,5
0,H25,5
0.06258411843876177,H84,5
0,big_long,5
0,H35,5
0.15679676985195154,H34,5
0,H75,5
0.11911170928667564,H44,5
0,H95,5
0,H38,6
0.1276842716192687,H27,6
0,big_mid,6
0.08647707486941382,H87,6
0,H98,6
0.038305281485780614,H47,6
0,H18,6
0,big_short,6
0,H8,6
0,H68,6
0.05977945443993035,H77,6
0,H88,6
0,H78,6
0.15031921067904816,H57,6
0,H28,6
0,H58,6
0,H48,6
0.0783517121300058,H17,6
0,big_long,6
0.11665699361578642,H7,6
0.08299477655252467,H97,6
0.1758560650029019,H37,6
0.08357515960533952,H67,6
0.07252559726962457,H50,7
0,H71,7
0,big_mid,7
0,H51,7
0,H61,7
0,H21,7
0,H11,7
0,big_short,7
0,H1,7
0.03583617747440273,H80,7
0,H81,7
0.024744027303754267,H60,7
0,H31,7
0,H41,7
0.0537542662116041,H30,7
0.06484641638225255,H40,7
0,big_long,7
0.4069965870307167,H10,7
0.0947098976109215,H70,7
0,H91,7
0.05887372013651877,H90,7
0.12372013651877133,H20,7
0.06399317406143344,H100,7
0,H64,8
0,big_mid,8
0,H4,8
0,H74,8
0,H54,8
0,big_short,8
0,H24,8
0.12702960840496658,H33,8
0.09933142311365807,H63,8
0,H14,8
0.10983763132760267,H93,8
0.13658070678127984,H13,8
0,H94,8
0,H84,8
0,big_long,8
0,H34,8
0.10315186246418338,H53,8
0.1174785100286533,H3,8
0,H44,8
0.06876790830945559,H43,8
0.11270296084049666,H83,8
0.06685768863419293,H73,8
0.05826170009551098,H23,8
0.11035758323057954,H26,9
0.20406905055487054,H66,9
0,H27,9
0,big_mid,9
0.07274969173859433,H86,9
0,H87,9
0.05672009864364982,H16,9
0,H47,9
0,big_short,9
0,H77,9
0,H57,9
0.31011097410604194,H36,9
0,H17,9
0,big_long,9
0,H7,9
0,H97,9
0.029593094944512947,H46,9
0.07706535141800247,H6,9
0.03329223181257707,H96,9
0,H67,9
0.0659679408138101,H76,9
0,H37,9
0.040073982737361284,H56,9
0,H50,10
0,big_mid,10
0.08885424785658613,H69,10
0.06235385814497272,H39,10
0,big_short,10
0.0646921278254092,H49,10
0,H80,10
0.14185502727981295,H59,10
0.04053000779423227,H79,10
0,H60,10
0.1465315666406859,H19,10
0.037412314886983634,H29,10
0,H30,10
0,H40,10
0.2112236944660951,H9,10
0,big_long,10
0,H10,10
0,H70,10
0.06313328137178488,H89,10
0,H90,10
0,H20,10
0.14341387373343725,H99,10
0,H100,10
