run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_e3ca6166252f,active,H2,PAY_7c2f5623cc9c,1,3895,repaid,0,0,0,no_trade
balanced_active_e3ca6166252f,active,H2,PAY_fa24a7b3c38c,1,500,repaid,0,0,0,no_trade
balanced_active_e3ca6166252f,active,H3,PAY_ac40a1e7f030,3,4213,repaid,0,0,0,no_trade
balanced_active_e3ca6166252f,active,H3,PAY_5cb587152c62,3,500,repaid,0,0,0,no_trade
balanced_active_e3ca6166252f,active,H4,PAY_8e99fee1a38e,5,3283,repaid,0,0,0,no_trade
balanced_active_e3ca6166252f,active,H4,PAY_aaca7a99dc3b,5,500,repaid,0,0,0,no_trade
balanced_active_e3ca6166252f,active,H5,PAY_69970913cc71,7,149,repaid,0,0,0,no_trade
balanced_active_e3ca6166252f,active,H5,PAY_031402a01c9f,7,500,repaid,0,0,0,no_trade
balanced_active_e3ca6166252f,active,H1,PAY_8a144044ab4b,9,958,repaid,0,0,0,no_trade
balanced_active_e3ca6166252f,active,H1,PAY_1eb8e3245826,9,500,repaid,0,0,0,no_trade
