DS_t,agent,day
0.10940076965365586,H2,1
0,H23,1
0,H38,1
0.09235843870258384,H57,1
0,H13,1
0.018141836173721827,H12,1
0,H28,1
0,H33,1
0.06432105552501374,H42,1
0,H93,1
0.04507971412864211,H67,1
0,H53,1
0.002748763056624519,H27,1
0.04892798240791644,H92,1
0,H8,1
0.05057724024189115,H97,1
0.04562946673996701,H22,1
0,H18,1
0.002748763056624519,H7,1
0,H58,1
0.021440351841671246,H52,1
0.04178119846069269,H72,1
0.07971412864211105,H77,1
0.03793293018141836,H47,1
0,H3,1
0,H63,1
0.012094557449147883,H32,1
0,H73,1
0,H88,1
0,H83,1
0,H98,1
0.0043980208905992305,H82,1
0.05057724024189115,H62,1
0.1308411214953271,H37,1
0.09015942825728422,H87,1
0,H48,1
0,H68,1
0.05112699285321605,H17,1
0,H78,1
0,H43,1
0,H99,3
0.040979955456570155,H23,3
0.05256124721603563,H38,3
0,H49,3
0.13897550111358575,H13,3
0.08463251670378619,H28,3
0.03652561247216036,H33,3
0.060579064587973276,H93,3
0,H74,3
0.04498886414253898,H53,3
0.016926503340757237,H8,3
0,H9,3
0,H59,3
0.056570155902004454,H18,3
0,H34,3
0.06859688195991091,H58,3
0,H24,3
0,H44,3
0,H54,3
0,H64,3
0,H39,3
0.029844097995545656,H3,3
0,H89,3
0.0200445434298441,H63,3
0,H4,3
0.042316258351893093,H73,3
0.023608017817371936,H88,3
0,H14,3
0,H94,3
0.027171492204899776,H83,3
0.08285077951002227,H98,3
0,H84,3
0,H79,3
0.053452115812917596,H48,3
0.0334075723830735,H68,3
0,H69,3
0.054788418708240534,H78,3
0.031180400890868598,H43,3
0,H19,3
0,H29,3
0,H15,5
0.036868456986800184,H99,5
0,H20,5
0.04233045061447428,H49,5
0,H80,5
0,H25,5
0,H85,5
0,H45,5
0,H65,5
0.03914428766499772,H74,5
0,H60,5
0.09057806099226218,H9,5
0.01775147928994083,H59,5
0,H50,5
0.06918525261720528,H34,5
0.11743286299499317,H24,5
0,H75,5
0,H70,5
0.058716431497496585,H44,5
0,H100,5
0.0377787892580792,H54,5
0.028220300409649523,H64,5
0.06645425580336822,H39,5
0,H55,5
0.02594446973145198,H89,5
0.06008192990441511,H4,5
0.010013654984069186,H14,5
0.05325443786982249,H94,5
0,H30,5
0,H40,5
0.024123805188893947,H84,5
0,H95,5
0.08739189804278562,H79,5
0.05826126536185708,H69,5
0,H35,5
0,H5,5
0.050523441055985434,H19,5
0,H10,5
0,H90,5
0.02594446973145198,H29,5
0.05133577789418544,H15,7
0.04138292299633316,H20,7
0.01990570979570456,H80,7
0,H16,7
0,H61,7
0,H86,7
0.061812467260345734,H25,7
0.062336301728653745,H85,7
0.1000523834468308,H45,7
0.0020953378732320588,H65,7
0,H96,7
0.0785751702462022,H60,7
0,H81,7
0,H66,7
0,H71,7
0.00785751702462022,H50,7
0.03352540597171294,H75,7
0,H76,7
0,H56,7
0,H6,7
0.01676270298585647,H70,7
0,H91,7
0,H26,7
0.04033525405971713,H100,7
0,H46,7
0.013095861707700367,H55,7
0,H21,7
0,H31,7
0,H51,7
0.047668936616029334,H30,7
0.10790990047145102,H40,7
0.028287061288632794,H95,7
0,H41,7
0.021477213200628602,H35,7
0,H11,7
0.15976951283394447,H5,7
0.0749083289680461,H10,7
0,H36,7
0,H1,7
0.030906233630172867,H90,7
0,H2,9
0,H57,9
0.029775280898876405,H16,9
0.04662921348314607,H61,9
0.044382022471910115,H86,9
0,H12,9
0.008988764044943821,H96,9
0,H42,9
0.08764044943820225,H81,9
0,H67,9
0,H27,9
0,H92,9
0.0848314606741573,H66,9
0.05393258426966292,H71,9
0,H97,9
0,H22,9
0,H7,9
0,H52,9
0,H72,9
0.016853932584269662,H76,9
0.03707865168539326,H56,9
0.03089887640449438,H6,9
0.019662921348314606,H26,9
0.01348314606741573,H91,9
0,H77,9
0.07696629213483146,H46,9
0,H47,9
0,H32,9
0.03202247191011236,H21,9
0.056179775280898875,H31,9
0.051685393258426963,H51,9
0,H82,9
0,H62,9
0,H37,9
0.09213483146067415,H41,9
0,H87,9
0.03314606741573034,H11,9
0,H17,9
0.1286516853932584,H36,9
0.0550561797752809,H1,9
