run_id,regime,day,total_face_value,face_bucket_short,face_bucket_mid,face_bucket_long,total_cash,debt_to_money
balanced_active_a55d2e8899f5,active,0,200,80,40,80,21749.99999999999969999999999,0.009195402298850574839476813322
balanced_active_a55d2e8899f5,active,1,100,40,40,20,29588.08333333333309999999999,0.003379739027818068674785370457
