run_id,regime,day,total_face_value,face_bucket_short,face_bucket_mid,face_bucket_long,total_cash,debt_to_money
balanced_active_b4e97b992fc5,active,0,200,80,80,40,40312.50000000000000000000001,0.004961240310077519379844961239
balanced_active_b4e97b992fc5,active,1,160,40,120,0,39924.80000000000000000000001,0.004007534164228750050094177052
balanced_active_b4e97b992fc5,active,2,160,80,80,0,39537.10000000000000000000001,0.004046831962890550900293648243
balanced_active_b4e97b992fc5,active,3,120,40,80,0,39537.10000000000000000000001,0.003035123972167913175220236182
balanced_active_b4e97b992fc5,active,4,120,80,40,0,39537.10000000000000000000001,0.003035123972167913175220236182
balanced_active_b4e97b992fc5,active,5,80,40,40,0,39537.10000000000000000000001,0.002023415981445275450146824122
balanced_active_b4e97b992fc5,active,6,80,80,0,0,39537.10000000000000000000001,0.002023415981445275450146824122
balanced_active_b4e97b992fc5,active,7,40,40,0,0,39537.10000000000000000000001,0.001011707990722637725073412061
balanced_active_b4e97b992fc5,active,8,40,40,0,0,39537.10000000000000000000001,0.001011707990722637725073412061
balanced_active_b4e97b992fc5,active,9,0,0,0,0,39537.10000000000000000000001,0E+23
balanced_active_b4e97b992fc5,active,10,0,0,0,0,39537.10000000000000000000001,0E+23
balanced_active_b4e97b992fc5,active,11,0,0,0,0,39537.10000000000000000000001,0E+23
