run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_66ee75a118a3,active,H2,PAY_d5ae5fe0e72b,1,595,repaid,0,0,0,no_trade
balanced_active_66ee75a118a3,active,H2,PAY_721d1e123619,1,500,repaid,0,0,0,no_trade
balanced_active_66ee75a118a3,active,H5,PAY_82fb487885fa,2,2227,repaid,0,0,0,no_trade
balanced_active_66ee75a118a3,active,H5,PAY_be6a3d7ecce3,2,500,repaid,0,0,0,no_trade
balanced_active_66ee75a118a3,active,H1,PAY_0d61a6ad59b4,4,5732,repaid,0,0,0,no_trade
balanced_active_66ee75a118a3,active,H1,PAY_6cae88b9289b,4,500,repaid,0,0,0,no_trade
balanced_active_66ee75a118a3,active,H4,PAY_83329ae36d3a,5,1946,repaid,0,0,0,no_trade
balanced_active_66ee75a118a3,active,H4,PAY_775479cac481,5,500,repaid,0,0,0,no_trade
balanced_active_66ee75a118a3,active,H3,PAY_87174bb6b9e1,8,1998,repaid,0,0,0,no_trade
balanced_active_66ee75a118a3,active,H3,PAY_972ad20964f4,8,500,repaid,0,0,0,no_trade
