agent_id,agent_kind,agent_name,amount,assets_cash,item_name,item_type,liabilities_cash,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,10000.0,-10000.0,0,10000.0,0.0,0.0
H1,,,,105.0,,,,105.0,105.0,0,0.0,0.0
H2,,,,22.0,,,,22.0,22.0,0,0.0,0.0
H3,,,,,,,,0,0,0,0.0,0.0
H4,,,,250.0,,,,250.0,250.0,0,0.0,0.0
H5,,,,84.0,,,,84.0,84.0,0,0.0,0.0
H6,,,,,,,,0,0,0,0.0,0.0
H7,,,,228.0,,,,228.0,228.0,0,0.0,0.0
H8,,,,78.0,,,,78.0,78.0,0,0.0,0.0
H9,,,,,,,,0,0,0,0.0,0.0
H10,,,,165.0,,,,165.0,165.0,0,0.0,0.0
H11,,,,25.0,,,,25.0,25.0,0,0.0,0.0
H12,,,,257.0,,,,257.0,257.0,0,0.0,0.0
H13,,,,,,,,0,0,0,0.0,0.0
H14,,,,45.0,,,,45.0,45.0,0,0.0,0.0
H15,,,,,,,,0,0,0,0.0,0.0
H16,,,,356.0,,,,356.0,356.0,0,0.0,0.0
H17,,,,28.0,,,,28.0,28.0,0,0.0,0.0
H18,,,,171.0,,,,171.0,171.0,0,0.0,0.0
H19,,,,85.0,,,,85.0,85.0,0,0.0,0.0
H20,,,,110.0,,,,110.0,110.0,0,0.0,0.0
H21,,,,,,,,0,0,0,0.0,0.0
H22,,,,,,,,0,0,0,0.0,0.0
H23,,,,42.0,,,,42.0,42.0,0,0.0,0.0
H24,,,,364.0,,,,364.0,364.0,0,0.0,0.0
H25,,,,18.0,,,,18.0,18.0,0,0.0,0.0
H26,,,,98.0,,,,98.0,98.0,0,0.0,0.0
H27,,,,82.0,,,,82.0,82.0,0,0.0,0.0
H28,,,,186.0,,,,186.0,186.0,0,0.0,0.0
H29,,,,92.0,,,,92.0,92.0,0,0.0,0.0
H30,,,,112.0,,,,112.0,112.0,0,0.0,0.0
H31,,,,,,,,0,0,0,0.0,0.0
H32,,,,212.0,,,,212.0,212.0,0,0.0,0.0
H33,,,,100.0,,,,100.0,100.0,0,0.0,0.0
H34,,,,100.0,,,,100.0,100.0,0,0.0,0.0
H35,,,,61.0,,,,61.0,61.0,0,0.0,0.0
H36,,,,62.0,,,,62.0,62.0,0,0.0,0.0
H37,,,,123.0,,,,123.0,123.0,0,0.0,0.0
H38,,,,144.0,,,,144.0,144.0,0,0.0,0.0
H39,,,,70.0,,,,70.0,70.0,0,0.0,0.0
H40,,,,,,,,0,0,0,0.0,0.0
H41,,,,240.0,,,,240.0,240.0,0,0.0,0.0
H42,,,,90.0,,,,90.0,90.0,0,0.0,0.0
H43,,,,48.0,,,,48.0,48.0,0,0.0,0.0
H44,,,,161.0,,,,161.0,161.0,0,0.0,0.0
H45,,,,74.0,,,,74.0,74.0,0,0.0,0.0
H46,,,,122.0,,,,122.0,122.0,0,0.0,0.0
H47,,,,52.0,,,,52.0,52.0,0,0.0,0.0
H48,,,,,,,,0,0,0,0.0,0.0
H49,,,,249.0,,,,249.0,249.0,0,0.0,0.0
H50,,,,97.0,,,,97.0,97.0,0,0.0,0.0
H51,,,,60.0,,,,60.0,60.0,0,0.0,0.0
H52,,,,105.0,,,,105.0,105.0,0,0.0,0.0
H53,,,,99.0,,,,99.0,99.0,0,0.0,0.0
H54,,,,,,,,0,0,0,0.0,0.0
H55,,,,221.0,,,,221.0,221.0,0,0.0,0.0
H56,,,,42.0,,,,42.0,42.0,0,0.0,0.0
H57,,,,,,,,0,0,0,0.0,0.0
H58,,,,211.0,,,,211.0,211.0,0,0.0,0.0
H59,,,,157.0,,,,157.0,157.0,0,0.0,0.0
H60,,,,,,,,0,0,0,0.0,0.0
H61,,,,200.0,,,,200.0,200.0,0,0.0,0.0
H62,,,,,,,,0,0,0,0.0,0.0
H63,,,,31.0,,,,31.0,31.0,0,0.0,0.0
H64,,,,,,,,0,0,0,0.0,0.0
