agent_id,agent_kind,agent_name,amount,assets_cash,item_name,item_type,liabilities_cash,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,5000.0,-5000.0,0,5000.0,0.0,0.0
H1,,,,20.0,,,,20.0,20.0,0,0.0,0.0
H2,,,,31,,,,31,31,0,0.0,0.0
H3,,,,100.0,,,,100.0,100.0,0,0.0,0.0
H4,,,,50.0,,,,50.0,50.0,0,0.0,0.0
H5,,,,48.0,,,,48.0,48.0,0,0.0,0.0
H6,,,,,,,,0,0,0,0.0,0.0
H7,,,,100.0,,,,100.0,100.0,0,0.0,0.0
H8,,,,51.0,,,,51.0,51.0,0,0.0,0.0
H9,,,,24.0,,,,24.0,24.0,0,0.0,0.0
H10,,,,77.0,,,,77.0,77.0,0,0.0,0.0
H11,,,,50.0,,,,50.0,50.0,0,0.0,0.0
H12,,,,35.0,,,,35.0,35.0,0,0.0,0.0
H13,,,,52.0,,,,52.0,52.0,0,0.0,0.0
H14,,,,22.0,,,,22.0,22.0,0,0.0,0.0
H15,,,,41,,,,41,41,0,0.0,0.0
H16,,,,100.0,,,,100.0,100.0,0,0.0,0.0
H17,,,,49.0,,,,49.0,49.0,0,0.0,0.0
H18,,,,1,,,,1,1,0,0.0,0.0
H19,,,,89.0,,,,89.0,89.0,0,0.0,0.0
H20,,,,39.0,,,,39.0,39.0,0,0.0,0.0
H21,,,,22,,,,22,22,0,0.0,0.0
H22,,,,73.0,,,,73.0,73.0,0,0.0,0.0
H23,,,,73.0,,,,73.0,73.0,0,0.0,0.0
H24,,,,9.0,,,,9.0,9.0,0,0.0,0.0
H25,,,,95.0,,,,95.0,95.0,0,0.0,0.0
H26,,,,15.0,,,,15.0,15.0,0,0.0,0.0
H27,,,,85.0,,,,85.0,85.0,0,0.0,0.0
H28,,,,,,,,0,0,0,0.0,0.0
H29,,,,4.0,,,,4.0,4.0,0,0.0,0.0
H30,,,,146.0,,,,146.0,146.0,0,0.0,0.0
H31,,,,50.0,,,,50.0,50.0,0,0.0,0.0
H32,,,,,,,,0,0,0,0.0,0.0
H33,,,,81.0,,,,81.0,81.0,0,0.0,0.0
H34,,,,19,,,,19,19,0,0.0,0.0
H35,,,,95.0,,,,95.0,95.0,0,0.0,0.0
H36,,,,,,,,0,0,0,0.0,0.0
H37,,,,55.0,,,,55.0,55.0,0,0.0,0.0
H38,,,,50.0,,,,50.0,50.0,0,0.0,0.0
H39,,,,96.0,,,,96.0,96.0,0,0.0,0.0
H40,,,,4,,,,4,4,0,0.0,0.0
H41,,,,89.0,,,,89.0,89.0,0,0.0,0.0
H42,,,,61.0,,,,61.0,61.0,0,0.0,0.0
H43,,,,,,,,0,0,0,0.0,0.0
H44,,,,100.0,,,,100.0,100.0,0,0.0,0.0
H45,,,,50.0,,,,50.0,50.0,0,0.0,0.0
H46,,,,,,,,0,0,0,0.0,0.0
H47,,,,100.0,,,,100.0,100.0,0,0.0,0.0
H48,,,,31.0,,,,31.0,31.0,0,0.0,0.0
H49,,,,,,,,0,0,0,0.0,0.0
H50,,,,118.0,,,,118.0,118.0,0,0.0,0.0
H51,,,,51.0,,,,51.0,51.0,0,0.0,0.0
H52,,,,,,,,0,0,0,0.0,0.0
H53,,,,100.0,,,,100.0,100.0,0,0.0,0.0
H54,,,,50.0,,,,50.0,50.0,0,0.0,0.0
H55,,,,45.0,,,,45.0,45.0,0,0.0,0.0
H56,,,,55.0,,,,55.0,55.0,0,0.0,0.0
H57,,,,44.0,,,,44.0,44.0,0,0.0,0.0
H58,,,,31.0,,,,31.0,31.0,0,0.0,0.0
H59,,,,4.0,,,,4.0,4.0,0,0.0,0.0
H60,,,,71,,,,71,71,0,0.0,0.0
H61,,,,100.0,,,,100.0,100.0,0,0.0,0.0
H62,,,,,,,,0,0,0,0.0,0.0
H63,,,,99.0,,,,99.0,99.0,0,0.0,0.0
H64,,,,1,,,,1,1,0,0.0,0.0
H65,,,,98.0,,,,98.0,98.0,0,0.0,0.0
H66,,,,,,,,0,0,0,0.0,0.0
H67,,,,101.0,,,,101.0,101.0,0,0.0,0.0
H68,,,,17.0,,,,17.0,17.0,0,0.0,0.0
H69,,,,53.0,,,,53.0,53.0,0,0.0,0.0
H70,,,,31,,,,31,31,0,0.0,0.0
H71,,,,50.0,,,,50.0,50.0,0,0.0,0.0
H72,,,,100.0,,,,100.0,100.0,0,0.0,0.0
H73,,,,42.0,,,,42.0,42.0,0,0.0,0.0
H74,,,,46.0,,,,46.0,46.0,0,0.0,0.0
