run_id,regime,day,total_face_value,face_bucket_short,face_bucket_mid,face_bucket_long,total_cash,debt_to_money
balanced_active_31e8cad3b119,active,0,200,200,0,0,77812.49999999999999999999999,0.002570281124497991967871485944
balanced_active_31e8cad3b119,active,1,0,0,0,0,77812.69999999999999999999999,0E+23
