run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_3d6ac4537dc4,active,H1,PAY_dedad89d10df,1,9298,repaid,0,0,0,no_trade
balanced_active_3d6ac4537dc4,active,H1,PAY_8c7792049a99,1,500,repaid,0,0,0,no_trade
balanced_active_3d6ac4537dc4,active,H2,PAY_9b7c1c4a199b,1,419,repaid,0,0,0,no_trade
balanced_active_3d6ac4537dc4,active,H2,PAY_89dc89c919db,1,500,repaid,0,0,0,no_trade
balanced_active_3d6ac4537dc4,active,H3,PAY_7e154999007c,1,112,repaid,0,0,0,no_trade
balanced_active_3d6ac4537dc4,active,H3,PAY_182eaa266273,1,500,repaid,0,0,0,no_trade
balanced_active_3d6ac4537dc4,active,H4,PAY_36fefd17dda9,1,626,repaid,0,0,0,no_trade
balanced_active_3d6ac4537dc4,active,H4,PAY_911207818d57,1,500,repaid,0,0,0,no_trade
balanced_active_3d6ac4537dc4,active,H5,PAY_36dd2a2ae465,1,2043,repaid,0,0,0,no_trade
balanced_active_3d6ac4537dc4,active,H5,PAY_7fa3d74a5d81,1,500,repaid,0,0,0,no_trade
