DS_t,agent,day
0,big_mid,1
0,big_short,1
0.10071942446043165,H42,1
0.11430855315747403,H62,1
0,H33,1
0,H63,1
0,H93,1
0.10631494804156674,H72,1
0.05755395683453238,H22,1
0,H13,1
0.10391686650679456,H52,1
0.14068745003996802,H2,1
0,big_long,1
0,H53,1
0,H3,1
0.10231814548361311,H92,1
0,H43,1
0.1079136690647482,H12,1
0,H83,1
0,H73,1
0.09352517985611511,H32,1
0,H23,1
0.07274180655475619,H82,1
0,H26,2
0,H66,2
0,big_mid,2
0.12014345487148835,H65,2
0,H86,2
0.1297071129707113,H55,2
0.049611476389719064,H85,2
0,H16,2
0,big_short,2
0.13508667065152422,H5,2
0.07830245068738792,H45,2
0.12671846981470414,H15,2
0,H36,2
0.07830245068738792,H25,2
0,big_long,2
0.07830245068738792,H35,2
0.12193664076509265,H75,2
0,H46,2
0,H6,2
0,H96,2
0,H76,2
0.08188882247459653,H95,2
0,H56,2
0.11910828025477707,H38,3
0,big_mid,3
0.12802547770700637,H98,3
0,H69,3
0.07197452229299363,H18,3
0,H39,3
0.15286624203821655,H8,3
0,big_short,3
0.16687898089171974,H68,3
0,H49,3
0.06815286624203822,H88,3
0,H59,3
0,H79,3
0.07197452229299363,H78,3
0.056687898089171976,H28,3
0.09426751592356689,H58,3
0,H19,3
0.07006369426751592,H48,3
0,H29,3
0,H9,3
0,big_long,3
0,H89,3
0,H99,3
0.10633116883116883,H71,4
0,big_mid,4
0.11607142857142858,H51,4
0.13636363636363635,H61,4
0.12337662337662338,H21,4
0.0836038961038961,H11,4
0,big_short,4
0.08279220779220779,H1,4
0,H42,4
0.14123376623376624,H81,4
0,H62,4
0.1038961038961039,H31,4
0,H72,4
0.0762987012987013,H41,4
0,H22,4
0,H52,4
0,H2,4
0,big_long,4
0,H92,4
0.030032467532467532,H91,4
0,H12,4
0,H32,4
0,H82,4
0.08144796380090498,H64,5
0,big_mid,5
0.1048265460030166,H4,5
0.15384615384615385,H74,5
0,H65,5
0,H55,5
0,H85,5
0.09502262443438914,H54,5
0,big_short,5
0,H5,5
0,H45,5
0.07616892911010557,H24,5
0,H15,5
0.167420814479638,H14,5
0.06636500754147813,H94,5
0,H25,5
0.049019607843137254,H84,5
0,big_long,5
0,H35,5
0.10935143288084465,H34,5
0,H75,5
0.09653092006033183,H44,5
0,H95,5
0,H38,6
0.08929593589009731,H27,6
0,big_mid,6
0.04579278763594734,H87,6
0,H98,6
0.10188895248998282,H47,6
0,H18,6
0,big_short,6
0,H8,6
0,H68,6
0.09673726388093876,H77,6
0,H88,6
0,H78,6
0.10990269032627362,H57,6
0,H28,6
0,H58,6
0,H48,6
0.11448196908986835,H17,6
0,big_long,6
0.10360618202633086,H7,6
0.06353749284487693,H97,6
0.19290211791642817,H37,6
0.08185460789925587,H67,6
0.09623430962343096,H50,7
0,H71,7
0,big_mid,7
0,H51,7
0,H61,7
0,H21,7
0,H11,7
0,big_short,7
0,H1,7
0.0986252241482367,H80,7
0,H81,7
0.08726838015540944,H60,7
0,H31,7
0,H41,7
0.1022115959354453,H30,7
0.12313209802749552,H40,7
0,big_long,7
0.08786610878661087,H10,7
0.12074118350268978,H70,7
0,H91,7
0.13090257023311416,H90,7
0.07112970711297072,H20,7
0.08188882247459653,H100,7
0,H64,8
0,big_mid,8
0,H4,8
0,H74,8
0,H54,8
0,big_short,8
0,H24,8
0.11855670103092783,H33,8
0.14948453608247422,H63,8
0,H14,8
0.04896907216494845,H93,8
0.0509020618556701,H13,8
0,H94,8
0,H84,8
0,big_long,8
0,H34,8
0.07860824742268041,H53,8
0.11018041237113402,H3,8
0,H44,8
0.12628865979381443,H43,8
0.09858247422680412,H83,8
0.09987113402061856,H73,8
0.11855670103092783,H23,8
0.10025706940874037,H26,9
0.07197943444730077,H66,9
0,H27,9
0,big_mid,9
0.12275064267352186,H86,9
0,H87,9
0.13239074550128535,H16,9
0,H47,9
0,big_short,9
0,H77,9
0,H57,9
0.060411311053984576,H36,9
0,H17,9
0,big_long,9
0,H7,9
0,H97,9
0.10475578406169665,H46,9
0.07197943444730077,H6,9
0.12275064267352186,H96,9
0,H67,9
0.11696658097686376,H76,9
0,H37,9
0.09575835475578406,H56,9
0,H50,10
0,big_mid,10
0.08625730994152046,H69,10
0.08625730994152046,H39,10
0,big_short,10
0.10526315789473684,H49,10
0,H80,10
0.07748538011695906,H59,10
0.09429824561403509,H79,10
0,H60,10
0.09283625730994152,H19,10
0.13230994152046785,H29,10
0,H30,10
0,H40,10
0.1513157894736842,H9,10
0,big_long,10
0,H10,10
0,H70,10
0.043859649122807015,H89,10
0,H90,10
0,H20,10
0.1301169590643275,H99,10
0,H100,10
