run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_bff69f7e15cd,active,H2,PAY_bc2365837172,1,2279,repaid,0,0,0,no_trade
balanced_active_bff69f7e15cd,active,H2,PAY_9d1db2dc14d3,1,500,repaid,0,0,0,no_trade
balanced_active_bff69f7e15cd,active,H5,PAY_b308569790ae,2,3485,repaid,0,0,0,no_trade
balanced_active_bff69f7e15cd,active,H5,PAY_863a536f969b,2,500,repaid,0,0,0,no_trade
balanced_active_bff69f7e15cd,active,H1,PAY_54350e090abe,4,1573,repaid,0,0,0,no_trade
balanced_active_bff69f7e15cd,active,H1,PAY_c1541e949eed,4,500,repaid,0,0,0,no_trade
balanced_active_bff69f7e15cd,active,H4,PAY_3ded0cb2c670,5,3232,repaid,0,0,0,no_trade
balanced_active_bff69f7e15cd,active,H4,PAY_791acb5e1d31,5,500,repaid,0,0,0,no_trade
balanced_active_bff69f7e15cd,active,H3,PAY_84178a0bfd90,8,1928,repaid,0,0,0,no_trade
balanced_active_bff69f7e15cd,active,H3,PAY_a3cb834cb5d6,8,500,repaid,0,0,0,no_trade
