run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_4d860bde1b20,active,H2,PAY_aa0909c15fcc,1,939,repaid,0,0,0,no_trade
balanced_active_4d860bde1b20,active,H2,PAY_fee857459ef2,1,500,repaid,0,0,0,no_trade
balanced_active_4d860bde1b20,active,H5,PAY_d0bd96503b04,3,4787,repaid,0,0,0,no_trade
balanced_active_4d860bde1b20,active,H5,PAY_6794d7dc172a,3,500,repaid,0,0,0,no_trade
balanced_active_4d860bde1b20,active,H3,PAY_a08ab6bf03bc,5,146,repaid,0,0,0,no_trade
balanced_active_4d860bde1b20,active,H3,PAY_87857c61d4ba,5,500,repaid,0,0,0,no_trade
balanced_active_4d860bde1b20,active,H1,PAY_66aa3d170259,7,6476,repaid,0,0,0,no_trade
balanced_active_4d860bde1b20,active,H1,PAY_6ccf66d390d1,7,500,repaid,0,0,0,no_trade
balanced_active_4d860bde1b20,active,H4,PAY_648f5eee6ca0,9,149,repaid,0,0,0,no_trade
balanced_active_4d860bde1b20,active,H4,PAY_fbab3776580f,9,500,repaid,0,0,0,no_trade
