agent_id,agent_kind,agent_name,amount,assets_cash,item_name,item_type,liabilities_cash,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,40000.0,-40000.0,0,40000.0,0.0,0.0
H1,,,,388.0,,,,388.0,388.0,0,0.0,0.0
H2,,,,406.0,,,,406.0,406.0,0,0.0,0.0
H3,,,,218.0,,,,218.0,218.0,0,0.0,0.0
H4,,,,456.0,,,,456.0,456.0,0,0.0,0.0
H5,,,,349.0,,,,349.0,349.0,0,0.0,0.0
H6,,,,469.0,,,,469.0,469.0,0,0.0,0.0
H7,,,,378.0,,,,378.0,378.0,0,0.0,0.0
H8,,,,504.0,,,,504.0,504.0,0,0.0,0.0
H9,,,,397.0,,,,397.0,397.0,0,0.0,0.0
H10,,,,350.0,,,,350.0,350.0,0,0.0,0.0
H11,,,,358.0,,,,358.0,358.0,0,0.0,0.0
H12,,,,420.0,,,,420.0,420.0,0,0.0,0.0
H13,,,,428.0,,,,428.0,428.0,0,0.0,0.0
H14,,,,390.0,,,,390.0,390.0,0,0.0,0.0
H15,,,,400.0,,,,400.0,400.0,0,0.0,0.0
H16,,,,475.0,,,,475.0,475.0,0,0.0,0.0
H17,,,,308.0,,,,308.0,308.0,0,0.0,0.0
H18,,,,412.0,,,,412.0,412.0,0,0.0,0.0
H19,,,,433.0,,,,433.0,433.0,0,0.0,0.0
H20,,,,391.0,,,,391.0,391.0,0,0.0,0.0
H21,,,,341.0,,,,341.0,341.0,0,0.0,0.0
H22,,,,434.0,,,,434.0,434.0,0,0.0,0.0
H23,,,,479.0,,,,479.0,479.0,0,0.0,0.0
H24,,,,360.0,,,,360.0,360.0,0,0.0,0.0
H25,,,,403.0,,,,403.0,403.0,0,0.0,0.0
H26,,,,420.0,,,,420.0,420.0,0,0.0,0.0
H27,,,,252.0,,,,252.0,252.0,0,0.0,0.0
H28,,,,569.0,,,,569.0,569.0,0,0.0,0.0
H29,,,,255.0,,,,255.0,255.0,0,0.0,0.0
H30,,,,506.0,,,,506.0,506.0,0,0.0,0.0
H31,,,,439.0,,,,439.0,439.0,0,0.0,0.0
H32,,,,405.0,,,,405.0,405.0,0,0.0,0.0
H33,,,,230.0,,,,230.0,230.0,0,0.0,0.0
H34,,,,172.0,,,,172.0,172.0,0,0.0,0.0
H35,,,,716.0,,,,716.0,716.0,0,0.0,0.0
H36,,,,414.0,,,,414.0,414.0,0,0.0,0.0
H37,,,,392.0,,,,392.0,392.0,0,0.0,0.0
H38,,,,401.0,,,,401.0,401.0,0,0.0,0.0
H39,,,,451.0,,,,451.0,451.0,0,0.0,0.0
H40,,,,398.0,,,,398.0,398.0,0,0.0,0.0
