G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.06674467537977803,5000,2599,0,2599,0,1,1,0,23,20,,0,
0,0.05586518817680471,5000,2910,0,2910,0,3,1,0,23,20,,0,
0,0.058031278973659894,5000,3433,0,3433,0,5,1,0,23,20,,0,
0,0.06224870617292692,5000,3428,0,3428,0,7,1,0,23,20,,0,
0,0.05447760210487976,5000,2584,0,2584,0,9,1,0,23,20,,0,
