run_id,regime,day,bucket,side,trader_id,ticket_id,issuer_id,maturity_day,face_value,price,unit_price,is_passthrough,dealer_inventory_before,dealer_cash_before,dealer_bid_before,dealer_ask_before,vbt_mid_before,trader_cash_before,trader_safety_margin_before,dealer_inventory_after,dealer_cash_after,dealer_bid_after,dealer_ask_after,trader_cash_after,trader_safety_margin_after,is_liquidity_driven,reduces_margin_below_zero,hit_inventory_limit
balanced_active_f097077f3250,active,0,short,SELL,H3,TKT_PAY_fb66ba2744b0,H2,1,1041,936.90,0.90,True,0,0E-13,0.90,1.10,1.0,2500,768.90,0,0E-13,0.90,1.10,3436.90,768.90,False,False,False
balanced_active_f097077f3250,active,0,mid,SELL,H1,TKT_PAY_d873c0b0fdcf,H5,7,413,351.05,0.85,True,0,0E-13,0.85,1.15,1.0,2500,-4255.95,0,0E-13,0.85,1.15,2851.05,-4255.95,False,False,False
balanced_active_f097077f3250,active,0,short,SELL,H4,TKT_PAY_781070eefd85,H3,3,2168,1951.20,0.90,True,0,0E-13,0.90,1.10,1.0,2500,1682.20,0,0E-13,0.90,1.10,4451.20,1682.20,False,False,False
balanced_active_f097077f3250,active,0,short,BUY,H5,TKT_PAY_fb66ba2744b0,H2,1,1041,1145.10,1.10,True,0,0E-13,0.90,1.10,1.0,2500,3515.65,0,0E-13,0.90,1.10,1354.90,3307.45,False,False,False
balanced_active_f097077f3250,active,1,short,BUY,big_short,TKT_PAY_781070eefd85,H3,3,2168,2384.80,1.10,True,0,0E-13,0.90,1.10,1.0,833.3333333333334,1683.3333333333334,0,0E-13,0.90,1.10,-1551.4666666666666,1249.7333333333334,False,False,False
