run_id,regime,day,total_face_value,face_bucket_short,face_bucket_mid,face_bucket_long,total_cash,debt_to_money
balanced_active_4b92b00a9ba0,active,0,200,80,40,80,22124.99999999999999999999999,0.009039548022598870056497175145
balanced_active_4b92b00a9ba0,active,1,140,40,80,20,26532.39999999999999999999999,0.005276567517450362575567984805
