run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_a0fd575064eb,active,H2,PAY_77550928a729,1,947,repaid,0,0,0,no_trade
balanced_active_a0fd575064eb,active,H2,PAY_55e003b42b9b,1,500,repaid,0,0,0,no_trade
balanced_active_a0fd575064eb,active,H5,PAY_5e9c7dcc30a9,3,3765,repaid,0,0,0,no_trade
balanced_active_a0fd575064eb,active,H5,PAY_e5e113003db8,3,500,repaid,0,0,0,no_trade
balanced_active_a0fd575064eb,active,H3,PAY_dd1f7969882c,5,5108,repaid,0,0,0,no_trade
balanced_active_a0fd575064eb,active,H3,PAY_2ada82b13381,5,500,repaid,0,0,0,no_trade
balanced_active_a0fd575064eb,active,H1,PAY_cbfcbd069738,7,809,repaid,0,0,0,no_trade
balanced_active_a0fd575064eb,active,H1,PAY_a451b6a5813f,7,500,repaid,0,0,0,no_trade
balanced_active_a0fd575064eb,active,H4,PAY_62fa2a0fabc2,9,1868,repaid,0,0,0,no_trade
balanced_active_a0fd575064eb,active,H4,PAY_336ea30bd03e,9,500,repaid,0,0,0,no_trade
