run_id,regime,day,total_face_value,face_bucket_short,face_bucket_mid,face_bucket_long,total_cash,debt_to_money
balanced_active_d9ae4b9150a9,active,0,200,80,40,80,22124.99999999999999999999999,0.009039548022598870056497175145
balanced_active_d9ae4b9150a9,active,1,120,40,60,20,26842.54999999999999999999999,0.004470514165010403259004826294
