DS_t,agent,day
0,big_mid,1
0,big_short,1
0.04161248374512354,H42,1
0.032509752925877766,H62,1
0,H33,1
0,H63,1
0,H93,1
0.06762028608582575,H72,1
0.032509752925877766,H22,1
0,H13,1
0.21976592977893367,H52,1
0.2743823146944083,H2,1
0,big_long,1
0,H53,1
0,H3,1
0.12743823146944083,H92,1
0,H43,1
0.0754226267880364,H12,1
0,H83,1
0,H73,1
0.03901170351105332,H32,1
0,H23,1
0.08972691807542263,H82,1
0,H26,2
0,H66,2
0,big_mid,2
0.026054002842254856,H65,2
0,H86,2
0.39270487920416863,H55,2
0.05163429654192326,H85,2
0,H16,2
0,big_short,2
0.016579819990525817,H5,2
0.01468498342018001,H45,2
0.06963524396020843,H15,2
0,H36,2
0.05968735196589294,H25,2
0,big_long,2
0.011842728564661297,H35,2
0.10705826622453814,H75,2
0,H46,2
0,H6,2
0,H96,2
0,H76,2
0.2501184272856466,H95,2
0,H56,2
0.07417397167902899,H38,3
0,big_mid,3
0.15711395819285232,H98,3
0,H69,3
0.1227242076871207,H18,3
0,H39,3
0.07349966284558328,H8,3
0,big_short,3
0.056641942009440324,H68,3
0,H49,3
0.1490222521915037,H88,3
0,H59,3
0,H79,3
0.1294672960215779,H78,3
0.14295347269049224,H28,3
0.05124747134187458,H58,3
0,H19,3
0.04315576534052596,H48,3
0,H29,3
0,H9,3
0,big_long,3
0,H89,3
0,H99,3
0.017337807606263984,H71,4
0,big_mid,4
0.5430648769574944,H51,4
0.025727069351230425,H61,4
0.049776286353467564,H21,4
0.13646532438478748,H11,4
0,big_short,4
0.07718120805369127,H1,4
0,H42,4
0.043064876957494405,H81,4
0,H62,4
0.07718120805369127,H31,4
0,H72,4
0.013982102908277404,H41,4
0,H22,4
0,H52,4
0,H2,4
0,big_long,4
0,H92,4
0.01621923937360179,H91,4
0,H12,4
0,H32,4
0,H82,4
0.26476793248945146,H64,5
0,big_mid,5
0.2468354430379747,H4,5
0.03270042194092827,H74,5
0,H65,5
0,H55,5
0,H85,5
0.09599156118143459,H54,5
0,big_short,5
0,H5,5
0,H45,5
0.16033755274261605,H24,5
0,H15,5
0.03375527426160337,H14,5
0.04113924050632911,H94,5
0,H25,5
0.03164556962025317,H84,5
0,big_long,5
0,H35,5
0.035864978902953586,H34,5
0,H75,5
0.056962025316455694,H44,5
0,H95,5
0,H38,6
0.031725888324873094,H27,6
0,big_mid,6
0.0850253807106599,H87,6
0,H98,6
0.16751269035532995,H47,6
0,H18,6
0,big_short,6
0,H8,6
0,H68,6
0.11802030456852793,H77,6
0,H88,6
0,H78,6
0.04568527918781726,H57,6
0,H28,6
0,H58,6
0,H48,6
0.031725888324873094,H17,6
0,big_long,6
0.09390862944162437,H7,6
0.2766497461928934,H97,6
0.031725888324873094,H37,6
0.11802030456852793,H67,6
0.35961713764813125,H50,7
0,H71,7
0,big_mid,7
0,H51,7
0,H61,7
0,H21,7
0,H11,7
0,big_short,7
0,H1,7
0.020966271649954422,H80,7
0,H81,7
0.02871467639015497,H60,7
0,H31,7
0,H41,7
0.09799453053783044,H30,7
0.03463992707383774,H40,7
0,big_long,7
0.24247948951686418,H10,7
0.08523245214220601,H70,7
0,H91,7
0.10528714676390155,H90,7
0.013217866909753875,H20,7
0.011850501367365542,H100,7
0,H64,8
0,big_mid,8
0,H4,8
0,H74,8
0,H54,8
0,big_short,8
0,H24,8
0.016245487364620937,H33,8
0.01263537906137184,H63,8
0,H14,8
0.08574007220216606,H93,8
0.08032490974729242,H13,8
0,H94,8
0,H84,8
0,big_long,8
0,H34,8
0.013989169675090252,H53,8
0.01263537906137184,H3,8
0,H44,8
0.1638086642599278,H43,8
0.057310469314079425,H83,8
0.1759927797833935,H73,8
0.3813176895306859,H23,8
0.05233990147783251,H26,9
0.02770935960591133,H66,9
0,H27,9
0,big_mid,9
0.01539408866995074,H86,9
0,H87,9
0.05295566502463054,H16,9
0,H47,9
0,big_short,9
0,H77,9
0,H57,9
0.03140394088669951,H36,9
0,H17,9
0,big_long,9
0,H7,9
0,H97,9
0.01539408866995074,H46,9
0.625615763546798,H6,9
0.04556650246305419,H96,9
0,H67,9
0.04064039408866995,H76,9
0,H37,9
0.09298029556650246,H56,9
0,H50,10
0,big_mid,10
0.02424830261881668,H69,10
0.04558680892337536,H39,10
0,big_short,10
0.05140640155189137,H49,10
0,H80,10
0.0475266731328807,H59,10
0.17943743937924345,H79,10
0,H60,10
0.04655674102812803,H19,10
0.06789524733268672,H29,10
0,H30,10
0,H40,10
0.24151309408341415,H9,10
0,big_long,10
0,H10,10
0,H70,10
0.14354995150339475,H89,10
0,H90,10
0,H20,10
0.15227934044616878,H99,10
0,H100,10
