run_id,regime,day,bucket,side,trader_id,ticket_id,issuer_id,maturity_day,face_value,price,unit_price,is_passthrough,dealer_inventory_before,dealer_cash_before,dealer_bid_before,dealer_ask_before,vbt_mid_before,trader_cash_before,trader_safety_margin_before,dealer_inventory_after,dealer_cash_after,dealer_bid_after,dealer_ask_after,trader_cash_after,trader_safety_margin_after,is_liquidity_driven,reduces_margin_below_zero,hit_inventory_limit
balanced_active_78c8302458e3,active,0,short,SELL,H2,TKT_PAY_131d6701524a,H1,2,0,0.00,0.90,True,0,0,0.90,1.10,1.0,2500,-9201.00,0,0,0.90,1.10,2500.00,-9201.00,False,False,False
balanced_active_78c8302458e3,active,0,short,BUY,H3,TKT_PAY_131d6701524a,H1,2,0,0.00,1.10,True,0,0,0.90,1.10,1.0,2500,11616.90,0,0,0.90,1.10,2500.00,11616.90,False,False,False
