G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.12354125004675162,5000,1121,35,1121,0,1,0.9687778768956289,35,10,10,,0.031222123104371096,1
0,0.11860598347665,5000,847,31,847,0,2,0.9634002361275088,31,10,10,,0.03659976387249114,1
0,0.12151205925255269,5000,1128,39,1128,0,3,0.9654255319148937,39,10,10,,0.034574468085106384,1
0,0.12550278214527108,5000,833,91,833,0,4,0.8907563025210085,91,10,10,,0.1092436974789916,1
0,0.1038179777573717,5000,990,0,990,0,5,1,0,10,10,,0,
0,0.10543370274669962,5000,1167,0,1167,0,6,1,0,10,10,,0,
0,0.11132330526926985,5000,664,67,664,0,7,0.8990963855421686,67,10,10,,0.10090361445783133,1
0,0.1091786552392613,5000,990,0,990,0,8,1,0,10,10,,0,
0,0.11925566393484358,5000,981,0,981,0,9,1,0,10,10,,0,
0,0.11393020534660145,5000,1232,319,1232,0,10,0.7410714285714286,319,10,10,,0.25892857142857145,1
