G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.15133572209233154,2500,1763,7,1763,0,1,0.9960294951786727,7,10,10,,0.003970504821327283,1
0,0.13798139664028877,2500,735,0,735,0,2,1,0,9,9,,0,
0,0.14060605044458976,2500,846,39,846,0,3,0.9539007092198581,39,10,10,,0.04609929078014184,1
0,0.19714751752519327,2500,987,39,987,0,4,0.9604863221884499,39,10,10,,0.03951367781155015,1
0,0.18065247700743337,2500,1397,2,1397,0,5,0.9985683607730852,2,10,10,,0.0014316392269148174,1
0,0.16870277514339158,2500,1294,0,1294,0,6,1,0,10,10,,0,
0,0.19335749878834138,2500,587,44,587,0,7,0.9250425894378195,44,10,10,,0.07495741056218058,1
0,0.20042495351211984,2500,853,164,853,0,8,0.8077373974208675,164,10,10,,0.19226260257913247,1
0,0.17903970452446907,2500,570,36,570,0,9,0.9368421052631579,36,10,10,,0.06315789473684211,1
0,0.20369751536766445,2500,917,83,917,0,10,0.9094874591057798,83,10,10,,0.09051254089422028,1
