run_id,regime,day,total_face_value,face_bucket_short,face_bucket_mid,face_bucket_long,total_cash,debt_to_money
balanced_active_aaf90b3988ed,active,0,200,80,80,40,41250.00000000000030000000001,0.004848484848484848449586776858
balanced_active_aaf90b3988ed,active,1,160,40,120,0,41208.20000000000030000000001,0.003882722370790279576278102143
