run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_fe05fce920c9,active,H2,PAY_542b500497ba,1,5243,repaid,0,0,0,no_trade
balanced_active_fe05fce920c9,active,H2,PAY_f8432ae11c21,1,500,repaid,0,0,0,no_trade
balanced_active_fe05fce920c9,active,H1,PAY_cb8a5ee27ad0,2,1293,repaid,0,0,0,no_trade
balanced_active_fe05fce920c9,active,H1,PAY_12198305a846,2,500,repaid,0,0,0,no_trade
balanced_active_fe05fce920c9,active,H5,PAY_8cc0c0a087cd,8,821,repaid,0,0,0,no_trade
balanced_active_fe05fce920c9,active,H5,PAY_a0e316380856,8,500,repaid,0,0,0,no_trade
balanced_active_fe05fce920c9,active,H4,PAY_c2ff28daac8d,9,4841,repaid,0,0,0,no_trade
balanced_active_fe05fce920c9,active,H4,PAY_4ec00c923a53,9,500,repaid,0,0,0,no_trade
balanced_active_fe05fce920c9,active,H3,PAY_d64e52e97807,10,299,repaid,0,0,0,no_trade
balanced_active_fe05fce920c9,active,H3,PAY_dc393c3010a4,10,500,repaid,0,0,0,no_trade
