G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.6870581581675935,52000.0,2575,2575,2575,0,1,0,2575,2,1,,1,1
0,0.627734876790517,52000.0,2022,2022,2022,0,3,0,2022,2,1,,1,1
0,0.7703401683873172,52000.0,3778,3778,3778,0,5,0,3778,2,1,,1,1
0,0.6726538420661069,52000.0,2425,2425,2425,0,7,0,2425,2,1,,1,1
0,0.790119779328859,52000.0,4197,4197,4197,0,9,0,4197,2,1,,1,1
