run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_41eaa77c0e0c,active,H2,PAY_4a5654a32fe0,1,2578,repaid,0,0,0,no_trade
balanced_active_41eaa77c0e0c,active,H2,PAY_a37daed2dd9e,1,500,repaid,0,0,0,no_trade
balanced_active_41eaa77c0e0c,active,H1,PAY_8ac54a9d6f2d,2,1684,repaid,0,0,0,no_trade
balanced_active_41eaa77c0e0c,active,H1,PAY_e8adc348d38a,2,500,repaid,0,0,0,no_trade
balanced_active_41eaa77c0e0c,active,H5,PAY_6995e225f410,8,7550,repaid,0,0,0,no_trade
balanced_active_41eaa77c0e0c,active,H5,PAY_960fc91bee77,8,500,repaid,0,0,0,no_trade
balanced_active_41eaa77c0e0c,active,H4,PAY_76ad85685ebb,9,96,repaid,0,0,0,no_trade
balanced_active_41eaa77c0e0c,active,H4,PAY_162fc011f071,9,500,repaid,0,0,0,no_trade
balanced_active_41eaa77c0e0c,active,H3,PAY_52001e8903e6,10,590,repaid,0,0,0,no_trade
balanced_active_41eaa77c0e0c,active,H3,PAY_96d0a572981d,10,500,repaid,0,0,0,no_trade
