G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.5236590819477813,8250.0,1278,778,1278,0,1,0.39123630672926446,778,2,1,,0.6087636932707355,1
0,0.7860664262262979,8250.0,4105,0,4105,0,2,1,0,2,1,,0,
0,0.8335395703171737,8250.0,5457,0,5457,0,4,1,0,2,1,,0,
0,0.6301948983203846,8250.0,2042,0,2042,0,5,1,0,2,1,,0,
0,0.6390807637193978,8250.0,2116,0,2116,0,8,1,0,2,1,,0,
