run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_a8607ceb0132,active,H2,PAY_c31bc82d1992,1,823,repaid,0,0,0,no_trade
balanced_active_a8607ceb0132,active,H2,PAY_55eb0a42b6be,1,500,repaid,0,0,0,no_trade
balanced_active_a8607ceb0132,active,H5,PAY_eec4b459ff48,2,4216,repaid,0,0,0,no_trade
balanced_active_a8607ceb0132,active,H5,PAY_4f1d8348d417,2,500,repaid,0,0,0,no_trade
balanced_active_a8607ceb0132,active,H1,PAY_60d2614d4ef2,4,927,repaid,0,0,0,no_trade
balanced_active_a8607ceb0132,active,H1,PAY_293824bc4220,4,500,repaid,0,0,0,no_trade
balanced_active_a8607ceb0132,active,H4,PAY_ea51dde47ce5,5,5159,repaid,0,0,0,no_trade
balanced_active_a8607ceb0132,active,H4,PAY_798a6ea28ffb,5,500,repaid,0,0,0,no_trade
balanced_active_a8607ceb0132,active,H3,PAY_9892c7f7562a,8,1372,repaid,0,0,0,no_trade
balanced_active_a8607ceb0132,active,H3,PAY_4db3f18c6c71,8,500,repaid,0,0,0,no_trade
