run_id,regime,day,total_face_value,face_bucket_short,face_bucket_mid,face_bucket_long,total_cash,debt_to_money
balanced_active_ff7a9fd9e314,active,0,200,80,80,40,11250.00000000000015000000000,0.01777777777777777754074074074
balanced_active_ff7a9fd9e314,active,1,140,40,100,0,17609.35000000000015000000001,0.007950321846064732588508475498
