G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.11718556681407788,8406,794,149,794,0,1,0.8123425692695214,149,10,10,,0.18765743073047858,1
0,0.11324792220836415,8406,1204,63,1204,0,2,0.9476744186046512,63,10,10,,0.05232558139534884,1
0,0.12562683970163596,8406,926,170,926,0,3,0.816414686825054,170,10,10,,0.183585313174946,1
0,0.12719334165967117,8406,884,205,884,0,4,0.7680995475113123,205,10,10,,0.2319004524886878,1
0,0.12172833070117604,8406,847,510,847,0,5,0.39787485242030696,510,10,10,,0.602125147579693,1
0,0.12120376228535476,8406,923,715,923,0,6,0.22535211267605634,715,10,10,,0.7746478873239436,1
0,0.112615819124303,8406,931,611,931,0,7,0.34371643394199786,611,10,10,,0.6562835660580022,1
0,0.12238164411037934,8406,1244,82,1244,0,8,0.9340836012861736,82,10,10,,0.06591639871382636,1
0,0.11168918701778553,8406,1073,247,1073,0,9,0.7698042870456664,247,10,10,,0.23019571295433364,1
0,0.13099546012386068,8406,1126,159,1126,0,10,0.8587921847246892,159,10,10,,0.14120781527531084,1
