G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.5840620948303618,8750.0,1695,1195,1695,0,1,0.2949852507374631,1195,2,1,,0.7050147492625368,1
183.9999999999998,0.8943324348207528,8750.0,8934,0,8934,0,3,1,0,2,1,,0,
0,0.806177535023084,8750.0,561,0,561,0,5,1,0,2,1,,0,
0,0.7396449704142012,8750.0,3250,0,3250,0,7,1,0,2,1,,0,
0,0.8162766036312769,8750.0,557,0,557,0,9,1,0,2,1,,0,
