run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_a3b53dcd7894,active,H1,PAY_c090650a47cd,1,1102,repaid,0,0,0,no_trade
balanced_active_a3b53dcd7894,active,H1,PAY_ed5067185228,1,500,repaid,0,0,0,no_trade
balanced_active_a3b53dcd7894,active,H2,PAY_50492b5192b5,1,2327,repaid,1,0,-2940.30,hold_to_maturity
balanced_active_a3b53dcd7894,active,H2,PAY_19fb0c5fe300,1,500,repaid,1,0,-2940.30,hold_to_maturity
balanced_active_a3b53dcd7894,active,H3,PAY_2c2d0f994db8,1,2673,repaid,0,0,0,no_trade
balanced_active_a3b53dcd7894,active,H3,PAY_202971aa441c,1,500,repaid,0,0,0,no_trade
balanced_active_a3b53dcd7894,active,H4,PAY_410031329a10,1,6354,repaid,0,1,2405.70,sell_before
balanced_active_a3b53dcd7894,active,H4,PAY_1e58746f661c,1,500,repaid,0,1,2405.70,sell_before
balanced_active_a3b53dcd7894,active,H5,PAY_ac37b8270497,1,42,repaid,0,0,0,no_trade
balanced_active_a3b53dcd7894,active,H5,PAY_7981aea6811b,1,500,repaid,0,0,0,no_trade
