DS_t,agent,day
0.1168141592920354,H2,1
0,H23,1
0,H3,1
0,H63,1
0,H13,1
0.10353982300884956,H32,1
0.09469026548672567,H12,1
0,H73,1
0,H83,1
0,H33,1
0.15132743362831858,H42,1
0,H93,1
0,H53,1
0.06814159292035399,H82,1
0.17079646017699116,H92,1
0.07964601769911504,H62,1
0.07876106194690266,H22,1
0,H43,1
0.04513274336283186,H52,1
0.09115044247787611,H72,1
0,H2,2
0.09740840035746202,H61,2
0,H32,2
0.09294012511170688,H31,2
0.08579088471849866,H21,2
0.035746201966041107,H51,2
0,H12,2
0,H42,2
0.07238605898123325,H81,2
0,H82,2
0,H92,2
0,H62,2
0.08132260947274352,H41,2
0.13136729222520108,H71,2
0,H22,2
0.12511170688114387,H11,2
0.16085790884718498,H1,2
0,H52,2
0,H72,2
0.11706881143878463,H91,2
0.1253616200578592,H20,3
0.085824493731919,H100,3
0.04532304725168756,H80,3
0,H61,3
0,H31,3
0,H21,3
0,H51,3
0.11957569913211186,H30,3
0.06750241080038573,H40,3
0.055930568948891035,H60,3
0,H81,3
0,H41,3
0,H71,3
0.08678881388621022,H50,3
0,H91,3
0,H11,3
0.17647058823529413,H10,3
0,H1,3
0.133076181292189,H90,3
0.10414657666345227,H70,3
0.028216704288939052,H99,4
0,H20,4
0,H100,4
0,H70,4
0.0417607223476298,H49,4
0,H80,4
0.09029345372460497,H39,4
0.1072234762979684,H89,4
0,H30,4
0,H40,4
0,H60,4
0.1309255079006772,H9,4
0.1162528216704289,H79,4
0.10158013544018059,H69,4
0.1636568848758465,H59,4
0,H50,4
0.09706546275395034,H19,4
0,H10,4
0,H90,4
0.12302483069977427,H29,4
0,H99,5
0.16265060240963855,H38,5
0,H49,5
0,H39,5
0,H89,5
0.10040160642570281,H88,5
0.03614457831325301,H28,5
0.08634538152610442,H98,5
0.08433734939759036,H8,5
0,H9,5
0,H79,5
0.11646586345381527,H48,5
0.05220883534136546,H68,5
0,H69,5
0.15963855421686746,H18,5
0,H59,5
0.10441767068273092,H78,5
0,H19,5
0.09738955823293173,H58,5
0,H29,5
0.15260663507109004,H77,6
0,H38,6
0.08909952606635071,H57,6
0.09289099526066351,H47,6
0,H88,6
0,H28,6
0.0966824644549763,H67,6
0,H98,6
0,H8,6
0.07109004739336493,H27,6
0.10710900473933649,H37,6
0.029383886255924172,H87,6
0,H48,6
0.16018957345971563,H97,6
0,H68,6
0,H18,6
0.12227488151658768,H17,6
0,H78,6
0.07867298578199051,H7,6
0,H58,6
0,H77,7
0.08977035490605428,H46,7
0,H47,7
0,H57,7
0.09916492693110647,H16,7
0.08559498956158663,H86,7
0.13778705636743216,H96,7
0,H67,7
0,H27,7
0.07411273486430063,H66,7
0,H37,7
0,H87,7
0,H97,7
0,H17,7
0,H7,7
0.0720250521920668,H36,7
0.14926931106471816,H76,7
0.10334029227557412,H56,7
0.12421711899791232,H6,7
0.06471816283924843,H26,7
0.14512922465208747,H15,8
0,H76,8
0,H46,8
0.10536779324055666,H55,8
0,H16,8
0,H86,8
0.03578528827037773,H25,8
0.06759443339960239,H85,8
0.13021868787276342,H45,8
0.1749502982107356,H65,8
0,H96,8
0.033797216699801194,H95,8
0,H66,8
0.15904572564612326,H35,8
0.12027833001988071,H5,8
0,H36,8
0.027833001988071572,H75,8
0,H56,8
0,H6,8
0,H26,8
0,H15,9
0.051630434782608696,H44,9
0.06929347826086957,H54,9
0.07744565217391304,H64,9
0,H55,9
0,H25,9
0.10054347826086957,H4,9
0.12907608695652173,H14,9
0,H85,9
0.07744565217391304,H94,9
0,H45,9
0,H65,9
0.05434782608695652,H74,9
0.11413043478260869,H84,9
0,H95,9
0,H35,9
0.11684782608695653,H34,9
0,H5,9
0.20923913043478262,H24,9
0,H75,9
0,H44,10
0.07917888563049853,H23,10
0,H54,10
0,H64,10
0.10263929618768329,H3,10
0.07526881720430108,H63,10
0.10068426197458455,H13,10
0,H4,10
0.06842619745845552,H73,10
0,H14,10
0,H94,10
0.10557184750733138,H83,10
0.13294232649071358,H33,10
0.19452590420332355,H93,10
0,H74,10
0.09872922776148582,H53,10
0,H84,10
0,H34,10
0.042033235581622676,H43,10
0,H24,10
