run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_0efd36f94e52,active,H2,PAY_9a5b2b204d05,1,1580,repaid,0,0,0,no_trade
balanced_active_0efd36f94e52,active,H2,PAY_44d59f1e5bd1,1,500,repaid,0,0,0,no_trade
balanced_active_0efd36f94e52,active,H1,PAY_473f13b39e9a,2,1738,repaid,0,0,0,no_trade
balanced_active_0efd36f94e52,active,H1,PAY_0d533cb2faf7,2,500,repaid,0,0,0,no_trade
balanced_active_0efd36f94e52,active,H5,PAY_df341084719c,8,2471,repaid,0,0,0,no_trade
balanced_active_0efd36f94e52,active,H5,PAY_ff1d64354945,8,500,repaid,0,0,0,no_trade
balanced_active_0efd36f94e52,active,H4,PAY_e3b999fc2b26,9,3827,repaid,0,0,0,no_trade
balanced_active_0efd36f94e52,active,H4,PAY_53ad2238c60e,9,500,repaid,0,0,0,no_trade
balanced_active_0efd36f94e52,active,H3,PAY_ee784cece06b,10,2881,repaid,0,0,0,no_trade
balanced_active_0efd36f94e52,active,H3,PAY_f05cf9f62e62,10,500,repaid,0,0,0,no_trade
