G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.0995526828767826,51875,1710,1710,1710,0,1,0,1710,13,10,,1,1
0,0.09411650531658734,51875,1478,1478,1478,0,2,0,1478,13,10,,1,1
0,0.10023292817380881,51875,1387,1387,1387,0,3,0,1387,13,10,,1,1
0,0.0889596096147848,51875,1533,1533,1533,0,4,0,1533,13,10,,1,1
0,0.08742526967075602,51875,1333,1333,1333,0,5,0,1333,13,10,,1,1
0,0.08714007235847128,51875,1411,1411,1411,0,6,0,1411,13,10,,1,1
0,0.08949201101928375,51875,1650,1650,1650,0,7,0,1650,13,10,,1,1
0,0.09275103443262353,51875,1642,1642,1642,0,8,0,1642,13,10,,1,1
0,0.08976769537587885,51875,1376,1376,1376,0,9,0,1376,13,10,,1,1
0,0.09213000453266638,51875,1427,1427,1427,0,10,0,1427,13,10,,1,1
