run_id,regime,day,total_face_value,face_bucket_short,face_bucket_mid,face_bucket_long,total_cash,debt_to_money
balanced_active_7a1d46c941db,active,0,200,80,80,40,39375.00000000000015000000001,0.005079365079365079345729402871
balanced_active_7a1d46c941db,active,1,160,40,120,0,38633.30000000000015000000001,0.004141504867562439640899800686
balanced_active_7a1d46c941db,active,2,160,80,80,0,37891.60000000000015000000001,0.004222571757328801089598070189
