G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.8046349150489335,18379.666666666668,4557,4557,4557,0,1,0,4557,2,1,,1,1
0,0.5350346020761245,18379.666666666668,1360,0,1360,0,2,1,0,2,1,,0,
0,0.7819509343076787,18379.666666666668,4015,0,4015,0,4,1,0,2,1,,0,
0,0.7113978047882028,18379.666666666668,2859,0,2859,0,5,1,0,2,1,,0,
0,0.6495477482467635,18379.666666666668,2207,0,2207,0,8,1,0,2,1,,0,
