DS_t,agent,day
0.11182669789227166,H2,1
0,H23,1
0,H38,1
0.00702576112412178,H57,1
0,H13,1
0,H12,1
0,H28,1
0,H33,1
0.006440281030444965,H42,1
0,H93,1
0,H67,1
0,H53,1
0.5863583138173302,H27,1
0,H92,1
0,H8,1
0.00702576112412178,H97,1
0.0008782201405152225,H22,1
0,H18,1
0.036885245901639344,H7,1
0,H58,1
0.0002927400468384075,H52,1
0.000585480093676815,H72,1
0.1595433255269321,H77,1
0,H47,1
0,H3,1
0,H63,1
0.021955503512880562,H32,1
0,H73,1
0,H88,1
0,H83,1
0,H98,1
0.02927400468384075,H82,1
0,H62,1
0.022540983606557378,H37,1
0.00585480093676815,H87,1
0,H48,1
0,H68,1
0.00351288056206089,H17,1
0,H78,1
0,H43,1
0,H15,3
0.037037037037037035,H20,3
0,H80,3
0,H16,3
0,H61,3
0,H86,3
0,H25,3
0.1728395061728395,H85,3
0.43664717348927873,H45,3
0,H65,3
0,H96,3
0.17413905133203378,H60,3
0,H81,3
0,H66,3
0,H71,3
0,H50,3
0,H75,3
0,H76,3
0,H56,3
0,H6,3
0.07472384665367121,H70,3
0,H91,3
0,H26,3
0.001949317738791423,H100,3
0,H46,3
0.0396361273554256,H55,3
0,H21,3
0,H31,3
0,H51,3
0.042884990253411304,H30,3
0.018193632228719947,H40,3
0.001299545159194282,H95,3
0,H41,3
0.000649772579597141,H35,3
0,H11,3
0,H5,3
0,H10,3
0,H36,3
0,H1,3
0,H90,3
0,H99,5
0.2607003891050584,H23,5
0.0007782101167315176,H38,5
0,H49,5
0.014785992217898832,H13,5
0,H28,5
0,H33,5
0.0015564202334630351,H93,5
0,H74,5
0,H53,5
0,H8,5
0,H9,5
0,H59,5
0.11517509727626458,H18,5
0,H34,5
0,H58,5
0,H24,5
0,H44,5
0,H54,5
0,H64,5
0,H39,5
0,H3,5
0,H89,5
0.13463035019455252,H63,5
0,H4,5
0.22879377431906614,H73,5
0,H88,5
0,H14,5
0,H94,5
0,H83,5
0.045136186770428015,H98,5
0,H84,5
0,H79,5
0.16964980544747083,H48,5
0.019455252918287938,H68,5
0,H69,5
0.008560311284046693,H78,5
0.0007782101167315176,H43,5
0,H19,5
0,H29,5
0,H2,7
0,H57,7
0.04534313725490196,H16,7
0.049836601307189546,H61,7
0,H86,7
0,H12,7
0.1687091503267974,H96,7
0,H42,7
0.0032679738562091504,H81,7
0,H67,7
0,H27,7
0,H92,7
0,H66,7
0.0008169934640522876,H71,7
0,H97,7
0,H22,7
0,H7,7
0,H52,7
0,H72,7
0.01838235294117647,H76,7
0.0008169934640522876,H56,7
0.0024509803921568627,H6,7
0.037173202614379085,H26,7
0.272875816993464,H91,7
0,H77,7
0,H46,7
0,H47,7
0,H32,7
0,H21,7
0.004901960784313725,H31,7
0.017973856209150325,H51,7
0,H82,7
0,H62,7
0,H37,7
0.025326797385620915,H41,7
0,H87,7
0.3480392156862745,H11,7
0,H17,7
0.0004084967320261438,H36,7
0.003676470588235294,H1,7
0,H15,9
0.07474429583005507,H99,9
0,H20,9
0.02675059008654603,H49,9
0,H80,9
0,H25,9
0,H85,9
0,H45,9
0,H65,9
0.2014162077104642,H74,9
0,H60,9
0.05664830841856806,H9,9
0.4878048780487805,H59,9
0,H50,9
0.0007867820613690008,H34,9
0,H24,9
0,H75,9
0,H70,9
0,H44,9
0,H100,9
0,H54,9
0.0015735641227380016,H64,9
0.0007867820613690008,H39,9
0,H55,9
0,H89,9
0,H4,9
0,H14,9
0.06608969315499606,H94,9
0,H30,9
0,H40,9
0.004720692368214005,H84,9
0,H95,9
0,H79,9
0.0015735641227380016,H69,9
0,H35,9
0,H5,9
0.07474429583005507,H19,9
0,H10,9
0,H90,9
0.0023603461841070024,H29,9
