G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.08278902479338843,8125,1375,47,1375,0,1,0.9658181818181818,47,13,10,,0.03418181818181818,1
0,0.08175559175430575,8125,1296,0,1296,0,2,1,0,13,10,,0,
0,0.0970166646540273,8125,1820,0,1820,0,3,1,0,13,10,,0,
0,0.08278138976144674,8125,1404,0,1404,0,4,1,0,13,10,,0,
0,0.09140179476495792,8125,1604,0,1604,0,5,1,0,13,10,,0,
0,0.09428601446610718,8125,1486,0,1486,0,6,1,0,13,10,,0,
0,0.08548625224833939,8125,1369,0,1369,0,7,1,0,13,10,,0,
0,0.08700859774927484,8125,1518,0,1518,0,8,1,0,13,10,,0,
0,0.08407162310628459,8125,1323,0,1323,0,9,1,0,13,10,,0,
0,0.09482589499111367,8125,1759,0,1759,0,10,1,0,13,10,,0,
