DS_t,agent,day
0,H2,1
0,H23,1
0,H3,1
0,H63,1
0,H13,1
0.040152963671128104,H32,1
0.24091778202676864,H12,1
0,H73,1
0,H83,1
0,H33,1
0.1701720841300191,H42,1
0,H93,1
0,H53,1
0.029636711281070746,H82,1
0.027724665391969407,H92,1
0,H62,1
0.016252390057361378,H22,1
0,H43,1
0.26577437858508607,H52,1
0.20936902485659656,H72,1
0.13202933985330073,H15,2
0,H76,2
0,H46,2
0.012224938875305624,H55,2
0,H16,2
0,H86,2
0.7127139364303179,H25,2
0.022004889975550123,H85,2
0.04767726161369193,H45,2
0.01589242053789731,H65,2
0,H96,2
0.009779951100244499,H95,2
0,H66,2
0.012224938875305624,H35,2
0.034229828850855744,H5,2
0,H36,2
0.0012224938875305623,H75,2
0,H56,2
0,H6,2
0,H26,2
0,H99,3
0.09511568123393316,H38,3
0,H49,3
0,H39,3
0,H89,3
0.12339331619537275,H88,3
0.04884318766066838,H28,3
0.09511568123393316,H98,3
0.3213367609254499,H8,3
0,H9,3
0,H79,3
0.06683804627249357,H48,3
0.015424164524421594,H68,3
0,H69,3
0.010282776349614395,H18,3
0,H59,3
0.02056555269922879,H78,3
0,H19,3
0.20308483290488433,H58,3
0,H29,3
0,H2,4
0,H61,4
0,H32,4
0.41134289439374183,H31,4
0.059322033898305086,H21,4
0.04954367666232073,H51,4
0,H12,4
0,H42,4
0.0847457627118644,H81,4
0,H82,4
0,H92,4
0,H62,4
0.26401564537157757,H41,4
0.00847457627118644,H71,4
0,H22,4
0.0847457627118644,H11,4
0.03780964797913951,H1,4
0,H52,4
0,H72,4
0,H91,4
0,H15,5
0.013,H44,5
0,H54,5
0.081,H64,5
0,H55,5
0,H25,5
0.261,H4,5
0.061,H14,5
0,H85,5
0.028,H94,5
0,H45,5
0,H65,5
0.045,H74,5
0.198,H84,5
0,H95,5
0,H35,5
0.306,H34,5
0,H5,5
0.007,H24,5
0,H75,5
0.003703703703703704,H77,6
0,H38,6
0.011111111111111112,H57,6
0.26296296296296295,H47,6
0,H88,6
0,H28,6
0.014814814814814815,H67,6
0,H98,6
0,H8,6
0.1925925925925926,H27,6
0.043209876543209874,H37,6
0.14320987654320988,H87,6
0,H48,6
0.04814814814814815,H97,6
0,H68,6
0,H18,6
0,H17,6
0,H78,6
0.2802469135802469,H7,6
0,H58,6
0.18997025074373142,H20,7
0,H100,7
0.254993625159371,H80,7
0,H61,7
0,H31,7
0,H21,7
0,H51,7
0.03187420314492138,H30,7
0.030174245643858903,H40,7
0.08159796005099873,H60,7
0,H81,7
0,H41,7
0,H71,7
0.0718232044198895,H50,7
0,H91,7
0,H11,7
0.039524011899702505,H10,7
0,H1,7
0.2154696132596685,H90,7
0.08457288567785805,H70,7
0,H44,8
0.058091286307053944,H23,8
0,H54,8
0,H64,8
0.06535269709543569,H3,8
0.004149377593360996,H63,8
0.49377593360995853,H13,8
0,H4,8
0.002074688796680498,H73,8
0,H14,8
0,H94,8
0.002074688796680498,H83,8
0.03941908713692946,H33,8
0.07261410788381743,H93,8
0,H74,8
0.03319502074688797,H53,8
0,H84,8
0,H34,8
0.229253112033195,H43,8
0,H24,8
0,H77,9
0.24110671936758893,H46,9
0,H47,9
0,H57,9
0,H16,9
0,H86,9
0,H96,9
0,H67,9
0,H27,9
0.001976284584980237,H66,9
0,H37,9
0,H87,9
0,H97,9
0,H17,9
0,H7,9
0.43280632411067194,H36,9
0.274703557312253,H76,9
0.01383399209486166,H56,9
0.03557312252964427,H6,9
0,H26,9
0.4336448598130841,H99,10
0,H20,10
0,H100,10
0,H70,10
0.07850467289719626,H49,10
0,H80,10
0.022429906542056073,H39,10
0.13271028037383178,H89,10
0,H30,10
0,H40,10
0,H60,10
0,H9,10
0.048598130841121495,H79,10
0.03177570093457944,H69,10
0.022429906542056073,H59,10
0,H50,10
0.14579439252336449,H19,10
0,H10,10
0,H90,10
0.08411214953271028,H29,10
