run_id,regime,day,total_face_value,face_bucket_short,face_bucket_mid,face_bucket_long,total_cash,debt_to_money
balanced_active_e7e3b8a570d7,active,0,200,80,120,0,40875.00000000000000000000001,0.004892966360856269113149847094
balanced_active_e7e3b8a570d7,active,1,160,80,80,0,40229.30000000000000000000001,0.003977200697004422150024981791
balanced_active_e7e3b8a570d7,active,2,120,80,40,0,40229.30000000000000000000001,0.002982900522753316612518736343
balanced_active_e7e3b8a570d7,active,3,120,80,40,0,40229.30000000000000000000001,0.002982900522753316612518736343
balanced_active_e7e3b8a570d7,active,4,80,40,40,0,40229.30000000000000000000001,0.001988600348502211075012490895
balanced_active_e7e3b8a570d7,active,5,40,40,0,0,40229.30000000000000000000001,0.0009943001742511055375062454477
balanced_active_e7e3b8a570d7,active,6,40,40,0,0,40229.30000000000000000000001,0.0009943001742511055375062454477
balanced_active_e7e3b8a570d7,active,7,40,40,0,0,40229.30000000000000000000001,0.0009943001742511055375062454477
balanced_active_e7e3b8a570d7,active,8,0,0,0,0,40229.30000000000000000000001,0E+23
balanced_active_e7e3b8a570d7,active,9,0,0,0,0,40229.30000000000000000000001,0E+23
balanced_active_e7e3b8a570d7,active,10,0,0,0,0,40229.30000000000000000000001,0E+23
